proximity_id,ocean_proximity
26468,INLAND
26469,INLAND
26470,INLAND
26471,INLAND
26472,INLAND
26473,INLAND
26474,INLAND
26475,INLAND
26476,INLAND
26477,INLAND
26478,INLAND
26479,INLAND
26480,INLAND
26481,INLAND
26482,INLAND
26483,INLAND
26484,INLAND
26485,INLAND
26486,INLAND
26487,INLAND
26488,INLAND
26489,INLAND
26490,INLAND
26491,INLAND
26492,INLAND
26493,INLAND
26494,INLAND
26495,INLAND
26496,INLAND
26497,INLAND
26498,INLAND
26499,INLAND
26500,INLAND
26501,INLAND
26502,INLAND
26503,INLAND
26504,INLAND
26505,INLAND
26506,INLAND
26507,INLAND
26508,INLAND
26509,INLAND
26510,INLAND
26511,INLAND
26512,INLAND
26513,INLAND
26514,INLAND
26515,INLAND
26516,INLAND
26517,INLAND
26518,INLAND
26519,INLAND
26520,INLAND
26521,INLAND
26522,INLAND
26523,INLAND
26524,INLAND
26525,INLAND
26526,INLAND
26527,INLAND
26528,INLAND
26529,INLAND
26530,INLAND
26531,INLAND
26532,INLAND
26533,INLAND
26534,INLAND
26535,INLAND
26536,INLAND
26537,INLAND
26538,INLAND
26539,INLAND
26540,INLAND
26541,INLAND
26542,INLAND
26543,INLAND
26544,INLAND
26545,INLAND
26546,INLAND
26547,INLAND
26548,INLAND
26549,INLAND
26550,INLAND
26551,INLAND
26552,INLAND
26553,INLAND
26554,INLAND
26555,INLAND
26556,INLAND
26557,INLAND
26558,INLAND
26559,INLAND
26560,INLAND
26561,INLAND
26562,INLAND
26563,INLAND
26564,INLAND
26565,INLAND
26566,INLAND
26567,INLAND
26568,INLAND
26569,INLAND
26570,INLAND
26571,INLAND
26572,INLAND
26573,INLAND
26574,INLAND
26575,INLAND
26576,INLAND
26577,INLAND
26578,INLAND
26579,INLAND
26580,INLAND
26581,INLAND
26582,INLAND
26583,INLAND
26584,INLAND
26585,INLAND
26586,INLAND
26587,INLAND
26588,INLAND
26589,INLAND
26590,INLAND
26591,INLAND
26592,INLAND
26593,INLAND
26594,INLAND
26595,INLAND
26596,INLAND
26597,INLAND
26598,<1H OCEAN
26599,<1H OCEAN
26600,<1H OCEAN
26601,<1H OCEAN
26602,<1H OCEAN
26603,<1H OCEAN
26604,<1H OCEAN
26605,<1H OCEAN
26606,<1H OCEAN
26607,<1H OCEAN
26608,<1H OCEAN
26609,<1H OCEAN
26610,<1H OCEAN
26611,<1H OCEAN
26612,<1H OCEAN
26613,NEAR OCEAN
26614,NEAR OCEAN
26615,NEAR OCEAN
26616,NEAR OCEAN
26617,NEAR OCEAN
26618,NEAR OCEAN
26619,NEAR OCEAN
26620,NEAR OCEAN
26621,NEAR OCEAN
26622,NEAR OCEAN
26623,NEAR OCEAN
26624,NEAR OCEAN
26625,NEAR OCEAN
26626,NEAR OCEAN
26627,NEAR OCEAN
26628,NEAR OCEAN
26629,NEAR OCEAN
26630,NEAR OCEAN
26631,NEAR OCEAN
26632,NEAR OCEAN
26633,NEAR OCEAN
26634,NEAR OCEAN
26635,NEAR OCEAN
26636,NEAR OCEAN
26637,NEAR OCEAN
26638,NEAR OCEAN
26639,NEAR OCEAN
26640,NEAR OCEAN
26641,NEAR OCEAN
26642,NEAR OCEAN
26643,NEAR OCEAN
26644,NEAR OCEAN
26645,NEAR OCEAN
26646,NEAR OCEAN
26647,NEAR OCEAN
26648,NEAR OCEAN
26649,NEAR OCEAN
26650,NEAR OCEAN
26651,NEAR OCEAN
26652,NEAR OCEAN
26653,NEAR OCEAN
26654,NEAR OCEAN
26655,NEAR OCEAN
26656,NEAR OCEAN
26657,NEAR OCEAN
26658,NEAR OCEAN
26659,NEAR OCEAN
26660,NEAR OCEAN
26661,NEAR OCEAN
26662,NEAR OCEAN
26663,NEAR OCEAN
26664,NEAR OCEAN
26665,NEAR OCEAN
26666,NEAR OCEAN
26667,NEAR OCEAN
26668,NEAR OCEAN
26669,NEAR OCEAN
26670,NEAR OCEAN
26671,<1H OCEAN
26672,NEAR OCEAN
26673,NEAR OCEAN
26674,NEAR OCEAN
26675,NEAR OCEAN
26676,NEAR OCEAN
26677,NEAR OCEAN
26678,<1H OCEAN
26679,<1H OCEAN
26680,<1H OCEAN
26681,<1H OCEAN
26682,<1H OCEAN
26683,<1H OCEAN
26684,<1H OCEAN
26685,<1H OCEAN
26686,<1H OCEAN
26687,<1H OCEAN
26688,<1H OCEAN
26689,<1H OCEAN
26690,<1H OCEAN
26691,<1H OCEAN
26692,<1H OCEAN
26693,<1H OCEAN
26694,<1H OCEAN
26695,<1H OCEAN
26696,<1H OCEAN
26697,<1H OCEAN
26698,<1H OCEAN
26699,<1H OCEAN
26700,<1H OCEAN
26701,<1H OCEAN
26702,<1H OCEAN
26703,<1H OCEAN
26704,<1H OCEAN
26705,<1H OCEAN
26706,<1H OCEAN
26707,<1H OCEAN
26708,<1H OCEAN
26709,<1H OCEAN
26710,<1H OCEAN
26711,<1H OCEAN
26712,<1H OCEAN
26713,<1H OCEAN
26714,<1H OCEAN
26715,<1H OCEAN
26716,<1H OCEAN
26717,<1H OCEAN
26718,<1H OCEAN
26719,<1H OCEAN
26720,<1H OCEAN
26721,<1H OCEAN
26722,<1H OCEAN
26723,<1H OCEAN
26724,<1H OCEAN
26725,<1H OCEAN
26726,<1H OCEAN
26727,<1H OCEAN
26728,<1H OCEAN
26729,<1H OCEAN
26730,<1H OCEAN
26731,INLAND
26732,<1H OCEAN
26733,<1H OCEAN
26734,<1H OCEAN
26735,NEAR BAY
26736,NEAR BAY
26737,NEAR BAY
26738,NEAR BAY
26739,NEAR BAY
26740,NEAR BAY
26741,NEAR BAY
26742,NEAR OCEAN
26743,NEAR OCEAN
26744,NEAR OCEAN
26745,NEAR OCEAN
26746,NEAR OCEAN
26747,NEAR OCEAN
26748,NEAR OCEAN
26749,NEAR OCEAN
26750,NEAR OCEAN
26751,NEAR OCEAN
26752,NEAR OCEAN
26753,NEAR OCEAN
26754,NEAR OCEAN
26755,NEAR OCEAN
26756,NEAR OCEAN
26757,NEAR OCEAN
26758,NEAR OCEAN
26759,NEAR OCEAN
26760,NEAR OCEAN
26761,NEAR OCEAN
26762,NEAR OCEAN
26763,NEAR OCEAN
26764,NEAR OCEAN
26765,NEAR OCEAN
26766,NEAR OCEAN
26767,NEAR OCEAN
26768,NEAR OCEAN
26769,NEAR OCEAN
26770,NEAR OCEAN
26771,NEAR OCEAN
26772,NEAR OCEAN
26773,NEAR OCEAN
26774,NEAR OCEAN
26775,NEAR OCEAN
26776,NEAR OCEAN
26777,NEAR OCEAN
26778,NEAR OCEAN
26779,NEAR OCEAN
26780,NEAR OCEAN
26781,NEAR OCEAN
26782,NEAR OCEAN
26783,NEAR OCEAN
26784,NEAR OCEAN
26785,NEAR OCEAN
26786,NEAR OCEAN
26787,NEAR OCEAN
26788,NEAR OCEAN
26789,NEAR OCEAN
26790,NEAR OCEAN
26791,NEAR OCEAN
26792,NEAR OCEAN
26793,NEAR OCEAN
26794,NEAR OCEAN
26795,NEAR OCEAN
26796,NEAR OCEAN
26797,NEAR OCEAN
26798,NEAR OCEAN
26799,NEAR OCEAN
26800,NEAR OCEAN
26801,NEAR OCEAN
26802,NEAR OCEAN
26803,NEAR OCEAN
26804,NEAR OCEAN
26805,NEAR OCEAN
26806,NEAR OCEAN
26807,NEAR OCEAN
26808,NEAR OCEAN
26809,NEAR OCEAN
26810,NEAR OCEAN
26811,NEAR OCEAN
26812,NEAR OCEAN
26813,NEAR OCEAN
26814,NEAR OCEAN
26815,NEAR OCEAN
26816,NEAR OCEAN
26817,NEAR OCEAN
26818,NEAR OCEAN
26819,NEAR OCEAN
26820,NEAR OCEAN
26821,NEAR OCEAN
26822,NEAR OCEAN
26823,NEAR OCEAN
26824,NEAR OCEAN
26825,NEAR OCEAN
26826,NEAR OCEAN
26827,NEAR OCEAN
26828,NEAR OCEAN
26829,NEAR OCEAN
26830,NEAR OCEAN
26831,NEAR OCEAN
26832,NEAR OCEAN
26833,NEAR OCEAN
26834,NEAR OCEAN
26835,NEAR OCEAN
26836,NEAR OCEAN
26837,NEAR OCEAN
26838,NEAR OCEAN
26839,NEAR OCEAN
26840,NEAR OCEAN
26841,NEAR OCEAN
26842,NEAR OCEAN
26843,NEAR OCEAN
26844,NEAR OCEAN
26845,NEAR OCEAN
26846,NEAR OCEAN
26847,NEAR OCEAN
26848,NEAR OCEAN
26849,NEAR OCEAN
26850,NEAR OCEAN
26851,NEAR OCEAN
26852,NEAR OCEAN
26853,NEAR OCEAN
26854,NEAR OCEAN
26855,NEAR OCEAN
26856,NEAR OCEAN
26857,NEAR OCEAN
26858,NEAR OCEAN
26859,NEAR OCEAN
26860,NEAR OCEAN
26861,NEAR OCEAN
26862,NEAR OCEAN
26863,NEAR OCEAN
26864,NEAR OCEAN
26865,NEAR OCEAN
26866,NEAR OCEAN
26867,NEAR OCEAN
26868,NEAR OCEAN
26869,NEAR OCEAN
26870,NEAR OCEAN
26871,NEAR OCEAN
26872,NEAR OCEAN
26873,NEAR OCEAN
26874,NEAR OCEAN
26875,NEAR OCEAN
26876,NEAR OCEAN
26877,NEAR OCEAN
26878,NEAR OCEAN
26879,NEAR OCEAN
26880,NEAR OCEAN
26881,NEAR OCEAN
26882,NEAR OCEAN
26883,NEAR OCEAN
26884,NEAR OCEAN
26885,NEAR OCEAN
26886,NEAR OCEAN
26887,NEAR OCEAN
26888,NEAR OCEAN
26889,NEAR OCEAN
26890,NEAR OCEAN
26891,NEAR OCEAN
26892,NEAR OCEAN
26893,NEAR OCEAN
26894,NEAR OCEAN
26895,NEAR OCEAN
26896,NEAR OCEAN
26897,NEAR OCEAN
26898,NEAR OCEAN
26899,NEAR OCEAN
26900,NEAR OCEAN
26901,NEAR OCEAN
26902,NEAR OCEAN
26903,NEAR OCEAN
26904,NEAR OCEAN
26905,NEAR OCEAN
26906,NEAR OCEAN
26907,NEAR OCEAN
26908,NEAR OCEAN
26909,NEAR OCEAN
26910,NEAR OCEAN
26911,NEAR OCEAN
26912,NEAR OCEAN
26913,NEAR OCEAN
26914,NEAR OCEAN
26915,NEAR OCEAN
26916,NEAR OCEAN
26917,NEAR OCEAN
26918,NEAR OCEAN
26919,NEAR OCEAN
26920,NEAR OCEAN
26921,NEAR OCEAN
26922,NEAR OCEAN
26923,NEAR OCEAN
26924,NEAR OCEAN
26925,NEAR BAY
26926,NEAR BAY
26927,NEAR OCEAN
26928,NEAR OCEAN
26929,NEAR OCEAN
26930,NEAR OCEAN
26931,NEAR OCEAN
26932,NEAR OCEAN
26933,NEAR OCEAN
26934,NEAR OCEAN
26935,NEAR OCEAN
26936,NEAR OCEAN
26937,NEAR OCEAN
26938,NEAR OCEAN
26939,NEAR OCEAN
26940,NEAR OCEAN
26941,NEAR OCEAN
26942,NEAR OCEAN
26943,NEAR OCEAN
26944,NEAR OCEAN
26945,NEAR OCEAN
26946,NEAR OCEAN
26947,NEAR OCEAN
26948,NEAR OCEAN
26949,NEAR OCEAN
26950,NEAR OCEAN
26951,NEAR OCEAN
26952,NEAR OCEAN
26953,NEAR OCEAN
26954,NEAR OCEAN
26955,NEAR OCEAN
26956,NEAR OCEAN
26957,NEAR OCEAN
26958,NEAR OCEAN
26959,NEAR OCEAN
26960,NEAR OCEAN
26961,NEAR OCEAN
26962,NEAR OCEAN
26963,NEAR OCEAN
26964,NEAR OCEAN
26965,NEAR OCEAN
26966,NEAR OCEAN
26967,NEAR OCEAN
26968,NEAR OCEAN
26969,NEAR OCEAN
26970,NEAR OCEAN
26971,NEAR OCEAN
26972,NEAR OCEAN
26973,NEAR OCEAN
26974,NEAR OCEAN
26975,NEAR OCEAN
26976,NEAR OCEAN
26977,NEAR OCEAN
26978,NEAR OCEAN
26979,NEAR BAY
26980,NEAR OCEAN
26981,NEAR BAY
26982,NEAR BAY
26983,NEAR OCEAN
26984,NEAR BAY
26985,NEAR OCEAN
26986,NEAR BAY
26987,NEAR BAY
26988,NEAR BAY
26989,NEAR BAY
26990,NEAR BAY
26991,NEAR BAY
26992,NEAR BAY
26993,NEAR BAY
26994,NEAR BAY
26995,NEAR BAY
26996,NEAR BAY
26997,NEAR BAY
26998,NEAR BAY
26999,NEAR BAY
27000,NEAR BAY
27001,NEAR BAY
27002,NEAR BAY
27003,NEAR BAY
27004,NEAR OCEAN
27005,NEAR OCEAN
27006,NEAR OCEAN
27007,NEAR OCEAN
27008,NEAR OCEAN
27009,NEAR OCEAN
27010,NEAR OCEAN
27011,NEAR OCEAN
27012,NEAR OCEAN
27013,NEAR OCEAN
27014,NEAR OCEAN
27015,NEAR OCEAN
27016,NEAR OCEAN
27017,NEAR OCEAN
27018,NEAR OCEAN
27019,NEAR OCEAN
27020,NEAR OCEAN
27021,NEAR OCEAN
27022,NEAR OCEAN
27023,NEAR OCEAN
27024,NEAR OCEAN
27025,NEAR OCEAN
27026,NEAR OCEAN
27027,NEAR OCEAN
27028,NEAR OCEAN
27029,NEAR OCEAN
27030,NEAR OCEAN
27031,NEAR OCEAN
27032,NEAR OCEAN
27033,NEAR OCEAN
27034,NEAR OCEAN
27035,NEAR OCEAN
27036,NEAR OCEAN
27037,NEAR OCEAN
27038,NEAR OCEAN
27039,NEAR OCEAN
27040,NEAR OCEAN
27041,NEAR OCEAN
27042,NEAR OCEAN
27043,NEAR OCEAN
27044,NEAR OCEAN
27045,NEAR OCEAN
27046,NEAR OCEAN
27047,NEAR OCEAN
27048,NEAR OCEAN
27049,NEAR OCEAN
27050,NEAR OCEAN
27051,NEAR OCEAN
27052,NEAR OCEAN
27053,NEAR OCEAN
27054,NEAR OCEAN
27055,NEAR OCEAN
27056,NEAR OCEAN
27057,NEAR OCEAN
27058,NEAR OCEAN
27059,NEAR OCEAN
27060,NEAR OCEAN
27061,NEAR OCEAN
27062,NEAR OCEAN
27063,NEAR BAY
27064,NEAR OCEAN
27065,NEAR BAY
27066,NEAR OCEAN
27067,NEAR OCEAN
27068,NEAR OCEAN
27069,NEAR BAY
27070,NEAR BAY
27071,NEAR BAY
27072,NEAR BAY
27073,NEAR BAY
27074,NEAR BAY
27075,NEAR BAY
27076,NEAR BAY
27077,NEAR BAY
27078,NEAR BAY
27079,NEAR BAY
27080,NEAR BAY
27081,NEAR BAY
27082,NEAR BAY
27083,NEAR BAY
27084,NEAR BAY
27085,NEAR BAY
27086,NEAR OCEAN
27087,NEAR OCEAN
27088,NEAR OCEAN
27089,NEAR OCEAN
27090,NEAR OCEAN
27091,NEAR OCEAN
27092,NEAR OCEAN
27093,NEAR OCEAN
27094,NEAR OCEAN
27095,NEAR OCEAN
27096,NEAR OCEAN
27097,NEAR OCEAN
27098,NEAR OCEAN
27099,NEAR OCEAN
27100,NEAR OCEAN
27101,NEAR OCEAN
27102,NEAR OCEAN
27103,NEAR OCEAN
27104,NEAR OCEAN
27105,NEAR OCEAN
27106,NEAR OCEAN
27107,NEAR OCEAN
27108,NEAR OCEAN
27109,NEAR OCEAN
27110,NEAR OCEAN
27111,NEAR OCEAN
27112,NEAR BAY
27113,NEAR BAY
27114,NEAR BAY
27115,NEAR BAY
27116,NEAR BAY
27117,NEAR BAY
27118,NEAR BAY
27119,NEAR BAY
27120,NEAR BAY
27121,NEAR BAY
27122,NEAR BAY
27123,NEAR BAY
27124,NEAR BAY
27125,NEAR BAY
27126,NEAR BAY
27127,NEAR BAY
27128,NEAR BAY
27129,NEAR BAY
27130,NEAR BAY
27131,NEAR BAY
27132,NEAR BAY
27133,NEAR BAY
27134,NEAR BAY
27135,NEAR BAY
27136,NEAR BAY
27137,NEAR BAY
27138,NEAR BAY
27139,NEAR BAY
27140,NEAR BAY
27141,NEAR BAY
27142,NEAR BAY
27143,NEAR BAY
27144,NEAR BAY
27145,NEAR OCEAN
27146,NEAR OCEAN
27147,NEAR OCEAN
27148,NEAR OCEAN
27149,NEAR OCEAN
27150,NEAR OCEAN
27151,NEAR OCEAN
27152,NEAR OCEAN
27153,NEAR OCEAN
27154,NEAR OCEAN
27155,NEAR OCEAN
27156,NEAR OCEAN
27157,NEAR OCEAN
27158,NEAR OCEAN
27159,NEAR OCEAN
27160,NEAR OCEAN
27161,NEAR OCEAN
27162,NEAR OCEAN
27163,NEAR BAY
27164,NEAR OCEAN
27165,NEAR OCEAN
27166,NEAR OCEAN
27167,NEAR OCEAN
27168,NEAR OCEAN
27169,NEAR OCEAN
27170,NEAR OCEAN
27171,NEAR OCEAN
27172,NEAR OCEAN
27173,NEAR OCEAN
27174,NEAR OCEAN
27175,NEAR OCEAN
27176,NEAR OCEAN
27177,NEAR OCEAN
27178,NEAR OCEAN
27179,NEAR OCEAN
27180,NEAR OCEAN
27181,NEAR OCEAN
27182,NEAR OCEAN
27183,NEAR OCEAN
27184,NEAR OCEAN
27185,NEAR OCEAN
27186,NEAR OCEAN
27187,NEAR OCEAN
27188,NEAR OCEAN
27189,NEAR OCEAN
27190,NEAR OCEAN
27191,NEAR OCEAN
27192,NEAR OCEAN
27193,NEAR OCEAN
27194,NEAR OCEAN
27195,NEAR OCEAN
27196,NEAR OCEAN
27197,NEAR OCEAN
27198,NEAR OCEAN
27199,NEAR OCEAN
27200,NEAR OCEAN
27201,<1H OCEAN
27202,NEAR OCEAN
27203,NEAR OCEAN
27204,NEAR OCEAN
27205,NEAR OCEAN
27206,<1H OCEAN
27207,<1H OCEAN
27208,<1H OCEAN
27209,<1H OCEAN
27210,<1H OCEAN
27211,<1H OCEAN
27212,<1H OCEAN
27213,<1H OCEAN
27214,<1H OCEAN
27215,<1H OCEAN
27216,<1H OCEAN
27217,<1H OCEAN
27218,<1H OCEAN
27219,<1H OCEAN
27220,<1H OCEAN
27221,<1H OCEAN
27222,<1H OCEAN
27223,<1H OCEAN
27224,<1H OCEAN
27225,<1H OCEAN
27226,NEAR OCEAN
27227,<1H OCEAN
27228,NEAR OCEAN
27229,<1H OCEAN
27230,<1H OCEAN
27231,<1H OCEAN
27232,<1H OCEAN
27233,<1H OCEAN
27234,<1H OCEAN
27235,<1H OCEAN
27236,<1H OCEAN
27237,<1H OCEAN
27238,<1H OCEAN
27239,<1H OCEAN
27240,<1H OCEAN
27241,<1H OCEAN
27242,<1H OCEAN
27243,<1H OCEAN
27244,<1H OCEAN
27245,<1H OCEAN
27246,<1H OCEAN
27247,<1H OCEAN
27248,<1H OCEAN
27249,<1H OCEAN
27250,<1H OCEAN
27251,<1H OCEAN
27252,<1H OCEAN
27253,<1H OCEAN
27254,<1H OCEAN
27255,<1H OCEAN
27256,<1H OCEAN
27257,<1H OCEAN
27258,NEAR OCEAN
27259,NEAR OCEAN
27260,NEAR OCEAN
27261,NEAR OCEAN
27262,NEAR OCEAN
27263,<1H OCEAN
27264,<1H OCEAN
27265,NEAR OCEAN
27266,NEAR OCEAN
27267,NEAR OCEAN
27268,NEAR OCEAN
27269,NEAR OCEAN
27270,NEAR OCEAN
27271,NEAR OCEAN
27272,NEAR OCEAN
27273,NEAR OCEAN
27274,NEAR OCEAN
27275,NEAR OCEAN
27276,NEAR OCEAN
27277,<1H OCEAN
27278,NEAR OCEAN
27279,NEAR OCEAN
27280,NEAR OCEAN
27281,NEAR OCEAN
27282,NEAR OCEAN
27283,NEAR OCEAN
27284,NEAR OCEAN
27285,NEAR OCEAN
27286,NEAR OCEAN
27287,NEAR OCEAN
27288,NEAR OCEAN
27289,NEAR OCEAN
27290,<1H OCEAN
27291,<1H OCEAN
27292,<1H OCEAN
27293,<1H OCEAN
27294,<1H OCEAN
27295,<1H OCEAN
27296,<1H OCEAN
27297,<1H OCEAN
27298,<1H OCEAN
27299,NEAR OCEAN
27300,NEAR OCEAN
27301,NEAR OCEAN
27302,NEAR OCEAN
27303,NEAR OCEAN
27304,NEAR OCEAN
27305,<1H OCEAN
27306,<1H OCEAN
27307,<1H OCEAN
27308,<1H OCEAN
27309,<1H OCEAN
27310,<1H OCEAN
27311,NEAR OCEAN
27312,NEAR OCEAN
27313,<1H OCEAN
27314,<1H OCEAN
27315,<1H OCEAN
27316,NEAR OCEAN
27317,NEAR OCEAN
27318,NEAR OCEAN
27319,NEAR OCEAN
27320,NEAR OCEAN
27321,NEAR OCEAN
27322,NEAR OCEAN
27323,NEAR OCEAN
27324,NEAR OCEAN
27325,NEAR OCEAN
27326,NEAR OCEAN
27327,NEAR OCEAN
27328,NEAR OCEAN
27329,NEAR OCEAN
27330,NEAR OCEAN
27331,NEAR OCEAN
27332,NEAR OCEAN
27333,NEAR OCEAN
27334,<1H OCEAN
27335,<1H OCEAN
27336,<1H OCEAN
27337,<1H OCEAN
27338,<1H OCEAN
27339,<1H OCEAN
27340,<1H OCEAN
27341,NEAR OCEAN
27342,<1H OCEAN
27343,<1H OCEAN
27344,<1H OCEAN
27345,<1H OCEAN
27346,<1H OCEAN
27347,<1H OCEAN
27348,<1H OCEAN
27349,<1H OCEAN
27350,<1H OCEAN
27351,<1H OCEAN
27352,<1H OCEAN
27353,<1H OCEAN
27354,<1H OCEAN
27355,<1H OCEAN
27356,<1H OCEAN
27357,<1H OCEAN
27358,<1H OCEAN
27359,<1H OCEAN
27360,<1H OCEAN
27361,<1H OCEAN
27362,<1H OCEAN
27363,<1H OCEAN
27364,<1H OCEAN
27365,<1H OCEAN
27366,<1H OCEAN
27367,<1H OCEAN
27368,<1H OCEAN
27369,<1H OCEAN
27370,<1H OCEAN
27371,<1H OCEAN
27372,<1H OCEAN
27373,<1H OCEAN
27374,<1H OCEAN
27375,<1H OCEAN
27376,<1H OCEAN
27377,<1H OCEAN
27378,<1H OCEAN
27379,<1H OCEAN
27380,<1H OCEAN
27381,<1H OCEAN
27382,<1H OCEAN
27383,<1H OCEAN
27384,<1H OCEAN
27385,<1H OCEAN
27386,<1H OCEAN
27387,<1H OCEAN
27388,<1H OCEAN
27389,<1H OCEAN
27390,<1H OCEAN
27391,<1H OCEAN
27392,<1H OCEAN
27393,<1H OCEAN
27394,<1H OCEAN
27395,<1H OCEAN
27396,<1H OCEAN
27397,<1H OCEAN
27398,<1H OCEAN
27399,<1H OCEAN
27400,<1H OCEAN
27401,<1H OCEAN
27402,<1H OCEAN
27403,<1H OCEAN
27404,<1H OCEAN
27405,<1H OCEAN
27406,<1H OCEAN
27407,<1H OCEAN
27408,<1H OCEAN
27409,<1H OCEAN
27410,NEAR OCEAN
27411,NEAR OCEAN
27412,NEAR OCEAN
27413,NEAR OCEAN
27414,NEAR OCEAN
27415,NEAR OCEAN
27416,NEAR OCEAN
27417,NEAR OCEAN
27418,NEAR OCEAN
27419,NEAR OCEAN
27420,NEAR OCEAN
27421,NEAR OCEAN
27422,NEAR OCEAN
27423,NEAR OCEAN
27424,NEAR OCEAN
27425,NEAR OCEAN
27426,NEAR OCEAN
27427,NEAR OCEAN
27428,NEAR OCEAN
27429,NEAR OCEAN
27430,NEAR OCEAN
27431,NEAR OCEAN
27432,NEAR OCEAN
27433,NEAR OCEAN
27434,NEAR OCEAN
27435,NEAR OCEAN
27436,NEAR OCEAN
27437,NEAR OCEAN
27438,NEAR OCEAN
27439,NEAR OCEAN
27440,NEAR OCEAN
27441,NEAR OCEAN
27442,NEAR OCEAN
27443,NEAR OCEAN
27444,NEAR OCEAN
27445,NEAR OCEAN
27446,NEAR OCEAN
27447,NEAR OCEAN
27448,NEAR OCEAN
27449,NEAR OCEAN
27450,NEAR OCEAN
27451,NEAR OCEAN
27452,NEAR OCEAN
27453,NEAR OCEAN
27454,NEAR OCEAN
27455,NEAR OCEAN
27456,NEAR OCEAN
27457,NEAR OCEAN
27458,NEAR OCEAN
27459,NEAR OCEAN
27460,NEAR OCEAN
27461,NEAR OCEAN
27462,NEAR OCEAN
27463,NEAR OCEAN
27464,NEAR OCEAN
27465,NEAR OCEAN
27466,NEAR OCEAN
27467,NEAR OCEAN
27468,NEAR OCEAN
27469,NEAR OCEAN
27470,NEAR OCEAN
27471,NEAR OCEAN
27472,NEAR OCEAN
27473,NEAR OCEAN
27474,NEAR OCEAN
27475,NEAR OCEAN
27476,NEAR OCEAN
27477,NEAR OCEAN
27478,NEAR OCEAN
27479,NEAR OCEAN
27480,NEAR OCEAN
27481,NEAR OCEAN
27482,NEAR OCEAN
27483,NEAR OCEAN
27484,NEAR OCEAN
27485,NEAR OCEAN
27486,NEAR OCEAN
27487,NEAR OCEAN
27488,NEAR OCEAN
27489,NEAR OCEAN
27490,NEAR OCEAN
27491,NEAR OCEAN
27492,NEAR OCEAN
27493,NEAR OCEAN
27494,NEAR OCEAN
27495,NEAR OCEAN
27496,NEAR OCEAN
27497,NEAR OCEAN
27498,NEAR OCEAN
27499,NEAR OCEAN
27500,NEAR OCEAN
27501,NEAR OCEAN
27502,<1H OCEAN
27503,<1H OCEAN
27504,<1H OCEAN
27505,<1H OCEAN
27506,<1H OCEAN
27507,<1H OCEAN
27508,<1H OCEAN
27509,<1H OCEAN
27510,<1H OCEAN
27511,<1H OCEAN
27512,<1H OCEAN
27513,<1H OCEAN
27514,<1H OCEAN
27515,<1H OCEAN
27516,<1H OCEAN
27517,<1H OCEAN
27518,<1H OCEAN
27519,<1H OCEAN
27520,<1H OCEAN
27521,<1H OCEAN
27522,<1H OCEAN
27523,<1H OCEAN
27524,<1H OCEAN
27525,<1H OCEAN
27526,<1H OCEAN
27527,<1H OCEAN
27528,<1H OCEAN
27529,<1H OCEAN
27530,<1H OCEAN
27531,<1H OCEAN
27532,<1H OCEAN
27533,<1H OCEAN
27534,<1H OCEAN
27535,<1H OCEAN
27536,<1H OCEAN
27537,<1H OCEAN
27538,<1H OCEAN
27539,<1H OCEAN
27540,<1H OCEAN
27541,<1H OCEAN
27542,<1H OCEAN
27543,<1H OCEAN
27544,<1H OCEAN
27545,<1H OCEAN
27546,<1H OCEAN
27547,<1H OCEAN
27548,<1H OCEAN
27549,<1H OCEAN
27550,<1H OCEAN
27551,<1H OCEAN
27552,<1H OCEAN
27553,<1H OCEAN
27554,<1H OCEAN
27555,<1H OCEAN
27556,<1H OCEAN
27557,<1H OCEAN
27558,<1H OCEAN
27559,<1H OCEAN
27560,<1H OCEAN
27561,<1H OCEAN
27562,<1H OCEAN
27563,<1H OCEAN
27564,<1H OCEAN
27565,<1H OCEAN
27566,<1H OCEAN
27567,<1H OCEAN
27568,<1H OCEAN
27569,<1H OCEAN
27570,<1H OCEAN
27571,<1H OCEAN
27572,<1H OCEAN
27573,<1H OCEAN
27574,<1H OCEAN
27575,<1H OCEAN
27576,<1H OCEAN
27577,<1H OCEAN
27578,<1H OCEAN
27579,<1H OCEAN
27580,<1H OCEAN
27581,<1H OCEAN
27582,<1H OCEAN
27583,<1H OCEAN
27584,<1H OCEAN
27585,<1H OCEAN
27586,<1H OCEAN
27587,<1H OCEAN
27588,<1H OCEAN
27589,<1H OCEAN
27590,<1H OCEAN
27591,<1H OCEAN
27592,<1H OCEAN
27593,<1H OCEAN
27594,<1H OCEAN
27595,<1H OCEAN
27596,<1H OCEAN
27597,<1H OCEAN
27598,<1H OCEAN
27599,<1H OCEAN
27600,<1H OCEAN
27601,<1H OCEAN
27602,<1H OCEAN
27603,<1H OCEAN
27604,<1H OCEAN
27605,<1H OCEAN
27606,<1H OCEAN
27607,<1H OCEAN
27608,<1H OCEAN
27609,<1H OCEAN
27610,<1H OCEAN
27611,<1H OCEAN
27612,<1H OCEAN
27613,<1H OCEAN
27614,<1H OCEAN
27615,<1H OCEAN
27616,<1H OCEAN
27617,<1H OCEAN
27618,<1H OCEAN
27619,<1H OCEAN
27620,<1H OCEAN
27621,<1H OCEAN
27622,<1H OCEAN
27623,<1H OCEAN
27624,<1H OCEAN
27625,<1H OCEAN
27626,<1H OCEAN
27627,<1H OCEAN
27628,<1H OCEAN
27629,<1H OCEAN
27630,<1H OCEAN
27631,<1H OCEAN
27632,<1H OCEAN
27633,<1H OCEAN
