housing_id,housing_median_age,total_rooms,total_bedrooms,population,median_house_value,households,add_id
19155,20,6322,1001,2969,214000,1043,AD19155
19156,17,2355,345,1014,253000,348,AD19156
19157,36,1689,254,921,191800,270,AD19157
19158,19,5496,1374,2502,177500,1189,AD19158
19159,23,1328,187,607,257800,197,AD19159
19160,38,5817,878,2538,227100,876,AD19160
19161,35,2153,345,979,325400,335,AD19161
19162,10,7520,1336,3833,184100,1287,AD19162
19163,16,3876,782,2146,165400,764,AD19163
19164,27,8072,1606,4323,220300,1475,AD19164
19165,39,1683,341,880,160200,327,AD19165
19166,31,2826,627,1767,141400,628,AD19166
19167,29,1585,412,1362,114100,424,AD19167
19168,22,1569,414,1031,129200,368,AD19168
19169,37,1690,464,833,140600,445,AD19169
19170,28,4922,1211,2557,168100,1088,AD19170
19171,34,9772,1308,3741,324700,1242,AD19171
19172,32,5815,898,2614,215900,887,AD19172
19173,47,2551,448,1165,196400,456,AD19173
19174,44,2723,529,1150,191900,520,AD19174
19175,30,1059,150,400,343100,154,AD19175
19176,18,1848,280,786,344100,282,AD19176
19177,45,1804,304,750,196400,298,AD19177
19178,33,2007,400,895,202700,403,AD19178
19179,24,5315,1037,2228,208400,950,AD19179
19180,15,488,63,161,334400,62,AD19180
19181,14,2936,517,1182,246900,501,AD19181
19182,13,7731,1360,2543,259800,1249,AD19182
19183,25,3597,661,1132,269200,639,AD19183
19184,5,1665,390,505,201200,348,AD19184
19185,12,2791,546,785,216700,512,AD19185
19186,6,1151,211,478,384600,183,AD19186
19187,8,2364,631,1300,221100,625,AD19187
19188,9,2081,339,906,293500,323,AD19188
19189,7,2622,525,1027,242600,510,AD19189
19190,3,3771,741,1786,172200,721,AD19190
19191,4,2796,588,1346,169700,562,AD19191
19192,11,904,154,310,190600,144,AD19192
19193,1,1686,303,744,163100,304,AD19193
19194,41,1449,281,636,161200,295,AD19194
19195,21,1356,241,620,168300,216,AD19195
19196,52,1311,259,648,161200,268,AD19196
19197,42,883,202,401,178300,194,AD19197
19198,50,1943,337,711,183000,318,AD19198
19199,40,1808,315,691,193200,280,AD19199
19200,49,709,182,547,165000,172,AD19200
19201,48,1304,343,822,157800,304,AD19201
19202,51,1439,325,738,129900,316,AD19202
19203,43,1689,526,1071,124000,529,AD19203
19204,2,1059,281,627,137500,273,AD19204
19205,46,988,283,475,258300,242,AD19205
19206,26,966,251,462,350000,230,AD19206
19207,62,1706,415,990,164800,394,AD19207
19208,41,1445,309,795,157000,308,AD19208
19209,21,1743,373,780,175500,357,AD19209
19210,52,1574,376,844,169400,369,AD19210
19211,42,1974,482,965,159300,458,AD19211
19212,50,2175,516,1087,167200,477,AD19212
19213,40,2739,573,1223,185400,569,AD19213
19214,49,3118,561,1275,222100,530,AD19214
19215,48,2011,557,855,233300,530,AD19215
19216,51,2259,537,957,188800,520,AD19216
19217,43,1575,262,716,244600,259,AD19217
19218,2,3452,791,1567,194300,731,AD19218
19219,46,3201,527,1244,202900,495,AD19219
19220,26,1848,428,1130,190300,433,AD19220
19221,20,1811,406,718,141300,403,AD19221
19222,17,3220,603,1299,213300,591,AD19222
19223,36,2891,459,1012,240200,441,AD19223
19224,19,2970,504,1117,275900,512,AD19224
19225,23,2015,335,640,240500,315,AD19225
19226,38,2296,356,902,289100,334,AD19226
19227,35,4976,711,1926,381300,625,AD19227
19228,10,5645,830,2324,330900,769,AD19228
19229,16,2697,490,1462,190300,515,AD19229
19230,27,2724,593,1124,186200,586,AD19230
19231,39,2246,437,1035,172600,386,AD19231
19232,31,2096,420,926,187800,397,AD19232
19233,29,2066,393,919,176200,395,AD19233
19234,22,2806,477,1369,190500,460,AD19234
19235,37,3364,501,1442,313000,506,AD19235
19236,28,3244,449,1174,255700,454,AD19236
19237,34,2268,330,847,214400,296,AD19237
19238,32,1528,264,606,341500,251,AD19238
19239,47,2409,464,1006,265200,403,AD19239
19240,44,2107,332,874,265600,341,AD19240
19241,30,1090,164,473,231800,163,AD19241
19242,18,6719,1016,2699,254200,997,AD19242
19243,45,2511,549,1052,192000,527,AD19243
19244,33,4839,918,2755,248300,841,AD19244
19245,24,2073,388,826,224100,375,AD19245
19246,15,4196,638,1713,252100,615,AD19246
19247,14,4042,1298,2323,135400,1158,AD19247
19248,13,1834,391,994,156500,390,AD19248
19249,25,1426,287,525,161700,260,AD19249
19250,5,2268,594,1311,91500,585,AD19250
19251,12,4174,670,1882,178300,647,AD19251
19252,6,6487,1112,2958,197400,1131,AD19252
19253,8,6837,19,3468,191000,1405,AD19253
19254,9,3580,611,1634,248600,567,AD19254
19255,7,4323,1020,2566,142800,728,AD19255
19256,3,2653,606,1693,146900,586,AD19256
19257,4,4742,756,2149,199200,732,AD19257
19258,11,4794,767,2252,213100,768,AD19258
19259,1,2324,754,1026,150000,677,AD19259
19260,41,3064,588,1704,170900,590,AD19260
19261,21,2696,496,1296,179200,514,AD19261
19262,52,2819,612,1644,147900,546,AD19262
19263,42,2919,508,1711,140300,500,AD19263
19264,50,707,166,458,140400,172,AD19264
19265,40,1120,297,659,145000,274,AD19265
19266,49,1073,241,652,146200,238,AD19266
19267,48,188,62,301,129200,72,AD19267
19268,51,2287,497,1240,164300,493,AD19268
19269,43,4670,1007,2430,142300,962,AD19269
19270,2,3265,690,1629,167600,629,AD19270
19271,46,5823,1104,2864,183600,1041,AD19271
19272,26,1551,236,555,304700,243,AD19272
19273,20,2895,524,1633,170200,534,AD19273
19274,17,4376,797,1809,180000,746,AD19274
19275,36,4143,656,1569,345300,629,AD19275
19276,19,4967,885,2581,185600,915,AD19276
19277,23,2050,434,1073,141000,416,AD19277
19278,38,2677,691,1880,143200,664,AD19278
19279,35,2020,476,1408,131100,437,AD19279
19280,10,1168,253,937,146000,248,AD19280
19281,16,3604,734,2605,143800,704,AD19281
19282,27,1446,296,884,150000,295,AD19282
19283,39,2099,406,1156,152300,401,AD19283
19284,31,3689,746,2250,157300,697,AD19284
19285,29,1389,309,841,183300,288,AD19285
19286,22,1599,345,1086,149100,314,AD19286
19287,37,1351,277,1011,144000,297,AD19287
19288,28,2611,475,1293,197500,463,AD19288
19289,34,3150,588,1857,165000,610,AD19289
19290,32,701,182,489,169300,168,AD19290
19291,47,2756,551,1381,237300,531,AD19291
19292,44,1166,223,584,244400,225,AD19292
19293,30,2191,391,1065,204600,404,AD19293
19294,18,2217,451,1019,178500,428,AD19294
19295,45,3080,617,1446,194400,599,AD19295
19296,33,795,163,414,175000,162,AD19296
19297,24,2406,423,1054,215900,426,AD19297
19298,15,1634,315,909,257200,317,AD19298
19299,14,2273,474,1124,166700,420,AD19299
19300,13,1688,292,793,216900,280,AD19300
19301,25,1765,394,868,260300,388,AD19301
19302,5,1288,243,593,233700,220,AD19302
19303,12,1437,257,752,240900,245,AD19303
19304,6,2565,479,1227,259900,467,AD19304
19305,8,2260,374,958,222400,359,AD19305
19306,9,1138,205,541,271400,180,AD19306
19307,7,2054,324,843,290700,306,AD19307
19308,3,3067,569,1602,244100,550,AD19308
19309,4,3404,628,1641,276200,585,AD19309
19310,11,2399,389,1131,293900,391,AD19310
19311,1,1762,293,810,305000,297,AD19311
19312,41,2017,369,931,267500,336,AD19312
19313,21,1534,292,716,209500,288,AD19313
19314,52,2388,437,1015,268300,381,AD19314
19315,42,1987,387,1065,172200,347,AD19315
19316,50,1968,350,852,269800,308,AD19316
19317,40,2900,538,1445,296800,515,AD19317
19318,49,3977,930,1387,132500,582,AD19318
19319,48,2154,499,524,120000,259,AD19319
19320,51,4450,939,1328,162100,590,AD19320
19321,43,1179,282,354,118300,176,AD19321
19322,2,2157,487,768,136900,322,AD19322
19323,46,1565,390,759,153100,311,AD19323
19324,26,3234,746,1112,132700,470,AD19324
19325,20,3939,860,1257,98700,571,AD19325
19326,17,1141,239,505,148800,184,AD19326
19327,36,2280,492,807,117000,366,AD19327
19328,19,2469,519,1137,146500,474,AD19328
19329,23,3894,776,1832,187800,715,AD19329
19330,38,1563,314,737,249200,305,AD19330
19331,35,3328,550,1309,266200,512,AD19331
19332,10,3169,719,777,117100,344,AD19332
19333,16,2021,18,912,251900,329,AD19333
19334,27,7042,1100,2936,240800,1043,AD19334
19335,39,6190,1088,2967,195100,1000,AD19335
19336,31,4808,848,2568,183200,762,AD19336
19337,29,3659,652,1889,250800,632,AD19337
19338,22,2289,611,919,139300,540,AD19338
19339,37,1823,360,907,172900,317,AD19339
19340,28,3986,737,1887,213800,687,AD19340
19341,34,2676,521,1456,173700,500,AD19341
19342,32,1514,348,767,160000,354,AD19342
19343,47,1753,380,982,183300,380,AD19343
19344,44,2597,522,1231,174000,499,AD19344
19345,30,2721,557,1667,176100,539,AD19345
19346,18,2176,385,1117,188600,374,AD19346
19347,45,5199,1023,2036,168800,890,AD19347
19348,33,2720,501,987,201700,364,AD19348
19349,24,4418,704,1908,244600,697,AD19349
19350,15,914,147,394,246200,132,AD19350
19351,14,1530,266,728,266700,250,AD19351
19352,13,4050,712,2072,287800,636,AD19352
19353,25,1548,328,863,151300,287,AD19353
19354,5,4073,718,2053,228000,629,AD19354
19355,12,2856,513,1027,241700,405,AD19355
19356,6,1384,284,582,210000,224,AD19356
19357,8,4047,769,1998,171900,673,AD19357
19358,9,956,213,488,140600,215,AD19358
19359,7,1717,389,916,138800,367,AD19359
19360,3,360,96,131,133300,74,AD19360
19361,4,2697,529,1417,134100,535,AD19361
19362,11,3109,712,1643,164400,638,AD19362
19363,1,5409,1019,594,295400,327,AD19363
19364,41,1460,311,569,131300,176,AD19364
19365,21,3658,764,1278,157500,518,AD19365
19366,52,3297,676,923,232600,373,AD19366
19367,42,2530,524,940,122900,361,AD19367
19368,50,855,217,280,112500,139,AD19368
19369,40,2562,500,1128,262500,414,AD19369
19370,49,1496,298,778,268800,284,AD19370
19371,48,3223,637,851,364800,418,AD19371
19372,51,471,84,195,208300,72,AD19372
19373,43,4227,729,1809,269500,679,AD19373
19374,2,4213,750,2142,173300,746,AD19374
19375,46,570,112,304,156300,108,AD19375
19376,26,508,93,263,183300,81,AD19376
19377,41,3531,508,1505,275300,497,AD19377
19378,21,1343,241,732,187500,195,AD19378
19379,52,431,86,239,282100,80,AD19379
19380,42,4838,920,2460,142700,923,AD19380
19381,50,436,81,197,85400,68,AD19381
19382,40,621,129,257,109400,124,AD19382
19383,49,1545,279,662,96400,266,AD19383
19384,48,1208,232,535,94700,232,AD19384
19385,51,1174,249,601,113300,242,AD19385
19386,43,651,157,421,77300,151,AD19386
19387,2,1738,403,936,77100,366,AD19387
19388,46,964,198,623,88900,201,AD19388
19389,26,2022,413,1126,116400,408,AD19389
19390,20,28,4,9,85000,5,AD19390
19391,17,3553,659,1684,131200,611,AD19391
19392,36,421,19,303,71300,106,AD19392
19393,19,404,96,261,75000,100,AD19393
19394,23,1120,248,609,87200,237,AD19394
19395,38,1717,403,1062,116700,401,AD19395
19396,35,423,110,295,85200,94,AD19396
19397,10,435,96,219,112500,83,AD19397
19398,16,893,164,548,121900,155,AD19398
19399,27,1956,402,1265,91900,397,AD19399
19400,39,1166,268,515,90200,266,AD19400
19401,31,3453,666,1958,156500,601,AD19401
19402,29,3609,712,2650,92700,742,AD19402
19403,22,2799,16,2294,81500,596,AD19403
19404,37,391,71,247,179500,71,AD19404
19405,28,434,89,195,268800,86,AD19405
19406,34,9849,1887,4356,160900,1780,AD19406
19407,32,5514,909,2819,174400,970,AD19407
19408,47,1690,327,855,176700,296,AD19408
19409,44,840,154,429,170200,150,AD19409
19410,30,527,112,270,156300,112,AD19410
19411,18,1005,159,390,174100,139,AD19411
19412,45,3725,543,1412,248600,463,AD19412
19413,33,2368,297,796,435000,301,AD19413
19414,24,1373,264,677,161100,245,AD19414
19415,15,2256,420,1246,155900,397,AD19415
19416,14,223,37,92,212500,37,AD19416
19417,13,6473,1212,3559,129300,1123,AD19417
19418,25,1343,223,751,187500,225,AD19418
19419,5,1653,285,800,220000,291,AD19419
19420,12,1787,296,921,171400,287,AD19420
19421,6,1244,209,611,187500,197,AD19421
19422,8,9374,1847,4827,151900,1722,AD19422
19423,9,349,59,121,197500,40,AD19423
19424,7,9601,1639,4449,195500,1575,AD19424
19425,3,207,41,87,131300,43,AD19425
19426,4,2607,557,1266,137700,475,AD19426
19427,11,3476,650,2126,125400,665,AD19427
19428,1,102,23,35,175000,33,AD19428
19429,41,9148,1906,4656,142200,1853,AD19429
19430,21,906,146,383,196900,129,AD19430
19431,52,3655,598,1993,150100,596,AD19431
19432,42,3096,545,1760,146400,519,AD19432
19433,50,1658,301,913,162800,298,AD19433
19434,40,1959,379,995,129100,365,AD19434
19435,49,375,58,120,150000,37,AD19435
19436,48,19,19,166,162500,9,AD19436
19437,51,3469,661,1452,147500,628,AD19437
19438,43,3275,760,1538,135600,705,AD19438
19439,2,828,123,373,146200,133,AD19439
19440,46,1232,180,408,182400,196,AD19440
19441,26,2911,445,1170,158100,460,AD19441
19442,20,3230,587,1579,109700,560,AD19442
19443,17,90,18,47,87500,18,AD19443
19444,36,5129,1171,3622,92700,1128,AD19444
19445,19,1909,398,1140,81400,380,AD19445
19446,23,3814,790,2219,145000,804,AD19446
19447,38,4034,771,1967,146000,742,AD19447
19448,35,6333,1355,3265,160900,1265,AD19448
19449,10,3262,588,1834,114500,578,AD19449
19450,16,3204,625,2016,110400,605,AD19450
19451,27,1956,327,1004,110500,307,AD19451
19452,39,2875,560,1608,106400,558,AD19452
19453,31,13315,2424,6420,162100,2289,AD19453
19454,29,3062,584,1624,137600,538,AD19454
19455,22,4961,902,2654,138300,804,AD19455
19456,37,4478,647,1990,188400,672,AD19456
19457,28,136,20,72,225000,22,AD19457
19458,34,3491,657,2075,138500,644,AD19458
19459,32,7566,1348,3227,148100,1199,AD19459
19460,47,1147,140,327,290500,136,AD19460
19461,44,3176,468,1296,185100,471,AD19461
19462,30,2773,384,1060,199400,381,AD19462
19463,18,1975,375,732,94900,326,AD19463
19464,45,705,114,347,149600,141,AD19464
19465,33,2793,476,1279,160900,477,AD19465
19466,24,4065,841,1986,114300,680,AD19466
19467,15,2349,446,1302,130300,392,AD19467
19468,14,1114,172,529,163700,174,AD19468
19469,13,4006,762,1806,112800,718,AD19469
19470,25,3269,647,1595,112700,617,AD19470
19471,5,568,124,307,107400,116,AD19471
19472,12,1221,260,682,155500,275,AD19472
19473,6,2493,535,1370,121200,504,AD19473
19474,8,4197,1006,2203,118600,874,AD19474
19475,9,1499,250,1292,117300,271,AD19475
19476,7,2434,511,1558,114300,546,AD19476
19477,3,1442,229,538,163200,220,AD19477
19478,4,1648,293,792,121500,294,AD19478
19479,11,1974,393,799,137500,377,AD19479
19480,1,2485,434,1296,145200,434,AD19480
19481,41,2930,588,1448,127900,570,AD19481
19482,21,2760,632,1260,179800,576,AD19482
19483,52,1959,342,984,114200,356,AD19483
19484,42,3012,616,1423,100600,595,AD19484
19485,50,826,167,432,103100,150,AD19485
19486,40,934,12,401,127100,255,AD19486
19487,49,1433,298,824,109100,302,AD19487
19488,48,1768,423,1066,90500,392,AD19488
19489,51,1718,395,914,107000,400,AD19489
19490,43,1748,329,831,135600,302,AD19490
19491,2,1750,347,754,106000,356,AD19491
19492,46,2848,623,1408,86600,576,AD19492
19493,26,3887,803,1768,119000,779,AD19493
19494,20,2278,479,995,110200,449,AD19494
19495,17,2483,459,1072,108100,445,AD19495
19496,36,3679,613,1366,151400,581,AD19496
19497,19,2369,413,944,138100,422,AD19497
19498,23,2039,331,875,152000,342,AD19498
19499,38,1713,334,570,149400,297,AD19499
19500,35,3951,797,1916,111500,740,AD19500
19501,10,2162,459,1468,98300,441,AD19501
19502,16,887,217,614,75500,199,AD19502
19503,27,3495,641,1688,109900,684,AD19503
19504,39,1437,400,806,125000,338,AD19504
19505,31,2973,620,1996,106000,570,AD19505
19506,29,2001,387,1520,102300,387,AD19506
19507,22,2881,584,1490,120000,570,AD19507
19508,37,1438,237,569,150000,208,AD19508
19509,28,1043,196,555,125000,197,AD19509
19510,34,1437,307,1035,88300,284,AD19510
19511,32,1591,364,1290,81800,352,AD19511
19512,47,1721,399,1878,83900,382,AD19512
19513,44,1469,370,1318,59000,349,AD19513
19514,30,1241,240,612,81300,266,AD19514
19515,18,2331,508,1210,77700,484,AD19515
19516,45,5737,1286,4722,95800,1210,AD19516
19517,33,201,35,74,75000,22,AD19517
19518,24,1981,507,1998,69900,468,AD19518
19519,15,693,207,598,81300,192,AD19519
19520,14,311,95,293,67500,94,AD19520
19521,13,1580,385,881,99600,361,AD19521
19522,25,683,189,459,70000,195,AD19522
19523,5,484,202,198,187500,204,AD19523
19524,12,178,53,152,82500,62,AD19524
19525,6,121,41,658,162500,41,AD19525
19526,8,530,177,325,90600,158,AD19526
19527,9,3960,716,1776,137500,724,AD19527
19528,7,1467,328,673,90700,310,AD19528
19529,3,2359,504,1131,95500,480,AD19529
19530,4,422,63,158,172200,63,AD19530
19531,11,1913,335,839,110700,333,AD19531
19532,1,1791,359,679,130300,322,AD19532
19533,41,3377,669,2426,82500,663,AD19533
19534,7,1320,255,720,76300,232,AD19534
19535,3,1762,418,855,81300,308,AD19535
19536,4,5075,978,3033,119000,838,AD19536
19537,11,2254,328,402,189200,112,AD19537
19538,1,505,124,163,275000,129,AD19538
19539,41,5200,1119,3221,107000,1102,AD19539
19540,21,1700,325,972,95500,326,AD19540
19541,52,3487,740,1957,88300,685,AD19541
19542,42,244,52,176,69400,60,AD19542
19543,50,45,8,22,450000,9,AD19543
19544,40,60,12,51,67500,14,AD19544
19545,49,2617,659,2052,65000,642,AD19545
19546,48,2360,607,2047,58800,605,AD19546
19547,51,215,62,192,73800,66,AD19547
19548,43,2051,500,1525,80900,467,AD19548
19549,2,2764,639,2122,74900,600,AD19549
19550,46,568,150,622,79500,145,AD19550
19551,26,2074,477,1687,73700,431,AD19551
19552,20,3819,955,3010,81300,932,AD19552
19553,17,319,120,276,60000,85,AD19553
19554,36,1153,420,1043,75000,357,AD19554
19555,19,2014,505,1787,54100,515,AD19555
19556,23,3655,696,2316,129300,647,AD19556
19557,38,2647,604,2045,62900,550,AD19557
19558,35,4412,925,3116,82100,817,AD19558
19559,10,1009,238,1027,68000,246,AD19559
19560,16,1437,12,1073,58400,320,AD19560
19561,27,512,132,443,60000,127,AD19561
19562,39,5042,834,2784,145900,787,AD19562
19563,31,4236,879,2410,122000,850,AD19563
19564,29,1727,439,1063,63600,386,AD19564
19565,22,3309,603,1796,129300,555,AD19565
19566,37,4054,654,2034,142200,667,AD19566
19567,28,3497,887,2467,93400,816,AD19567
19568,34,1326,375,884,103900,375,AD19568
19569,32,1493,278,729,97400,268,AD19569
19570,47,3257,574,1804,102900,588,AD19570
19571,44,1561,354,862,81500,332,AD19571
19572,30,3964,824,2622,111300,766,AD19572
19573,18,1549,369,770,99500,370,AD19573
19574,45,4981,814,1934,174800,686,AD19574
19575,33,8489,1673,5807,127800,1575,AD19575
19576,24,335,76,189,87500,67,AD19576
19577,15,284,51,239,137500,46,AD19577
19578,14,2282,423,1167,116100,398,AD19578
19579,13,6660,1217,3012,143600,1087,AD19579
19580,25,1010,155,488,170500,157,AD19580
19581,5,3375,630,1505,201300,598,AD19581
19582,12,3294,667,2277,96800,652,AD19582
19583,6,3214,682,2319,84300,640,AD19583
19584,8,315,89,130,79200,58,AD19584
19585,9,291,48,124,154200,47,AD19585
19586,7,1170,227,660,81800,222,AD19586
19587,3,816,159,531,87900,147,AD19587
19588,4,918,154,469,175000,139,AD19588
19589,11,1395,264,756,178600,253,AD19589
19590,1,1527,256,757,171400,240,AD19590
19591,41,819,157,451,193800,150,AD19591
19592,21,1440,267,774,204300,249,AD19592
19593,52,455,70,220,142500,69,AD19593
19594,42,4579,914,2742,86200,856,AD19594
19595,50,1178,206,709,133600,214,AD19595
19596,40,1016,206,617,195800,209,AD19596
19597,49,4485,805,2445,123100,832,AD19597
19598,48,1705,279,642,180500,236,AD19598
19599,51,3396,705,2446,65400,694,AD19599
19600,43,1812,361,672,166100,334,AD19600
19601,2,1179,249,672,154800,243,AD19601
19602,46,925,176,449,129700,168,AD19602
19603,26,1285,270,706,121400,273,AD19603
19604,20,958,184,580,82800,177,AD19604
19605,17,1717,325,1356,91900,307,AD19605
19606,36,946,198,624,97900,173,AD19606
19607,19,613,123,343,129200,116,AD19607
19608,23,467,18,244,187500,83,AD19608
19609,38,4109,820,3062,125200,713,AD19609
19610,35,2427,450,1272,115200,474,AD19610
19611,10,1772,332,1011,128100,331,AD19611
19612,16,1995,448,1559,92700,443,AD19612
19613,27,2263,410,913,145600,330,AD19613
19614,39,2919,503,1592,161900,491,AD19614
19615,31,2110,406,1301,86500,345,AD19615
19616,29,1223,330,1067,100000,245,AD19616
19617,22,69,28,47,112500,14,AD19617
19618,37,294,49,147,162500,47,AD19618
19619,28,1358,231,586,170800,214,AD19619
19620,34,1401,299,915,162500,282,AD19620
19621,32,504,96,295,73500,97,AD19621
19622,47,412,75,227,74200,75,AD19622
19623,44,48,12,27,75000,8,AD19623
19624,30,524,112,329,112500,96,AD19624
19625,18,1045,233,632,95000,230,AD19625
19626,45,1926,410,1054,71500,321,AD19626
19627,33,1333,230,730,106000,229,AD19627
19628,24,2905,561,1457,82100,551,AD19628
19629,15,2657,486,1409,115500,392,AD19629
19630,14,3643,706,2070,141800,697,AD19630
19631,13,2829,732,1751,156900,712,AD19631
19632,25,239,39,92,175000,36,AD19632
19633,5,350,62,187,275000,63,AD19633
19634,12,509,115,275,250000,115,AD19634
19635,6,1200,221,647,157500,192,AD19635
19636,8,1468,245,747,125000,231,AD19636
19637,9,1288,237,720,139100,233,AD19637
19638,7,1256,212,682,135900,236,AD19638
19639,3,1380,15,810,137500,262,AD19639
19640,4,1802,335,1110,96300,329,AD19640
19641,11,1417,263,853,108300,263,AD19641
19642,1,1162,254,726,90600,225,AD19642
19643,41,570,123,189,181300,107,AD19643
19644,21,707,114,282,164800,86,AD19644
19645,52,2920,481,1602,145800,490,AD19645
19646,42,729,134,431,131300,121,AD19646
19647,50,1186,225,687,160700,234,AD19647
19648,40,2285,499,1468,110300,471,AD19648
19649,49,1118,195,647,159400,209,AD19649
19650,48,1940,337,1070,145600,332,AD19650
19651,51,1871,409,707,133600,256,AD19651
19652,43,4966,985,2431,122500,904,AD19652
19653,2,4272,996,2916,82800,962,AD19653
19654,46,2840,733,2606,76400,737,AD19654
19655,26,1084,271,893,69500,236,AD19655
19656,62,2140,445,1441,89400,409,AD19656
19657,41,264,72,310,61500,70,AD19657
19658,21,2874,612,1960,104600,596,AD19658
19659,52,9885,1871,5372,127100,1843,AD19659
19660,42,2899,745,1593,127500,633,AD19660
19661,50,1131,285,728,93100,281,AD19661
19662,40,2310,484,1126,97300,447,AD19662
19663,49,1724,352,922,85700,348,AD19663
19664,48,2383,576,1234,86100,583,AD19664
19665,51,1611,285,882,122400,261,AD19665
19666,43,1664,253,736,165800,254,AD19666
19667,2,3078,477,1226,150000,487,AD19667
19668,46,2974,495,1313,135400,461,AD19668
19669,26,1340,244,631,118500,231,AD19669
19670,20,1191,242,688,138400,260,AD19670
19671,17,6337,1593,3909,106500,1480,AD19671
19672,36,1488,252,773,150000,259,AD19672
19673,19,4527,887,2531,124800,825,AD19673
19674,23,1901,313,1258,126800,320,AD19674
19675,38,3795,604,1639,198400,609,AD19675
19676,35,4480,776,2271,110700,767,AD19676
19677,10,1879,444,1065,103800,410,AD19677
19678,16,336,60,195,71800,68,AD19678
19679,27,2037,464,1267,97100,451,AD19679
19680,39,1547,418,940,72500,400,AD19680
19681,31,2991,637,1419,73500,606,AD19681
19682,29,2321,455,1168,74000,489,AD19682
19683,22,1984,528,1043,65300,452,AD19683
19684,37,1874,411,822,68300,377,AD19684
19685,28,2183,559,1202,61500,506,AD19685
19686,34,2035,476,1030,65200,453,AD19686
19687,32,1317,309,856,64100,337,AD19687
19688,47,2355,531,1047,79500,497,AD19688
19689,44,1147,243,583,63400,239,AD19689
19690,30,1432,328,933,83800,336,AD19690
19691,18,1991,348,804,98800,344,AD19691
19692,45,2787,587,1431,65900,601,AD19692
19693,33,2559,539,1583,53000,504,AD19693
19694,24,1299,338,1494,225000,311,AD19694
19695,15,1405,204,627,94200,215,AD19695
19696,14,2574,425,1099,117500,391,AD19696
19697,13,2320,502,1245,97200,489,AD19697
19698,25,3585,548,1757,100100,577,AD19698
19699,5,3519,577,1459,123800,549,AD19699
19700,12,2693,481,1337,99700,435,AD19700
19701,6,1969,297,717,179700,268,AD19701
19702,8,4833,944,2336,89100,841,AD19702
19703,9,1366,220,596,141700,203,AD19703
19704,7,6408,1087,3294,110700,1106,AD19704
19705,3,3212,542,1817,92900,508,AD19705
19706,4,2098,372,1090,96200,333,AD19706
19707,11,2121,375,1125,94600,366,AD19707
19708,1,2774,451,1292,115200,428,AD19708
19709,41,2264,390,1056,112300,403,AD19709
19710,21,1907,347,821,134000,367,AD19710
19711,52,2144,376,1200,102400,370,AD19711
19712,42,5022,1103,2087,114800,956,AD19712
19713,50,2659,396,1159,124900,407,AD19713
19714,40,1871,321,806,101400,294,AD19714
19715,49,1860,400,1137,61600,365,AD19715
19716,48,2857,662,2076,64100,685,AD19716
19717,51,1189,248,627,100000,219,AD19717
19718,43,3041,683,2106,58000,687,AD19718
19719,2,3819,702,1983,72500,658,AD19719
19720,46,2302,412,1205,71200,399,AD19720
19721,26,1282,198,451,97900,159,AD19721
19722,20,845,155,343,62000,136,AD19722
19723,17,540,110,234,67500,74,AD19723
19724,36,645,131,410,110400,122,AD19724
19725,19,412,93,304,86000,95,AD19725
19726,23,1826,329,1068,118800,318,AD19726
19727,38,2668,510,1437,100000,505,AD19727
19728,35,2129,350,969,106300,314,AD19728
19729,10,1650,313,802,98200,284,AD19729
19730,16,778,135,340,258300,155,AD19730
19731,27,1716,323,850,137500,282,AD19731
19732,39,633,129,305,72700,140,AD19732
19733,31,2611,503,1185,94000,483,AD19733
19734,29,1950,407,1029,82300,376,AD19734
19735,22,1782,334,873,79100,311,AD19735
19736,37,4815,910,1341,79800,539,AD19736
19737,28,388,108,35,106300,17,AD19737
19738,34,1978,375,961,83900,333,AD19738
19739,32,3848,689,2008,92200,683,AD19739
19740,47,2336,426,1003,81300,368,AD19740
19741,44,2077,388,1155,84800,389,AD19741
19742,30,3873,810,1697,55600,627,AD19742
19743,18,396,78,188,87500,72,AD19743
19744,45,2102,358,957,137900,371,AD19744
19745,33,2722,511,1366,87700,495,AD19745
19746,24,1621,318,866,104300,283,AD19746
19747,15,2467,469,1194,63700,444,AD19747
19748,14,1912,336,859,70500,325,AD19748
19749,13,762,138,322,128800,139,AD19749
19750,25,2191,493,1307,60800,499,AD19750
19751,5,2378,584,1083,51900,494,AD19751
19752,12,1554,308,846,54100,301,AD19752
19753,6,3719,803,1754,88900,764,AD19753
19754,8,3404,731,1421,84400,683,AD19754
19755,9,2750,476,1296,73600,464,AD19755
19756,7,744,156,410,63200,165,AD19756
19757,3,3182,630,1741,64900,642,AD19757
19758,4,2500,509,1293,55100,494,AD19758
19759,11,1401,331,651,64700,299,AD19759
19760,1,2297,573,1637,51600,551,AD19760
19761,41,1677,346,858,59200,327,AD19761
19762,21,1631,340,1042,59000,333,AD19762
19763,52,1548,290,744,55000,265,AD19763
19764,42,1952,397,961,68200,333,AD19764
19765,50,2053,465,1193,44400,447,AD19765
19766,40,916,194,451,63300,178,AD19766
19767,49,2516,13,1266,58400,494,AD19767
19768,48,1435,277,690,68400,254,AD19768
19769,51,852,176,464,58200,148,AD19769
19770,43,1065,214,508,91700,198,AD19770
19771,2,4006,797,2028,77200,752,AD19771
19772,46,1566,306,652,60800,287,AD19772
19773,26,2352,477,1316,57400,447,AD19773
19774,20,1079,222,625,62700,197,AD19774
19775,17,2087,382,888,86400,361,AD19775
