sanction,owner_id,LoanId
No,FW15195,15295
Yes,FW15196,15296
Yes,FW15197,15297
No,FW15198,15298
Yes,FW15199,15299
No,FW15200,15300
No,FW15201,15301
No,FW15202,15302
No,FW15203,15303
Yes,FW15204,15304
No,FW15205,15305
No,FW15206,15306
Yes,FW15207,15307
Yes,FW15208,15308
No,FW15209,15309
No,FW15210,15310
No,FW15211,15311
No,FW15212,15312
No,FW15213,15313
No,FW15214,15314
No,FW15215,15315
No,FW15216,15316
No,FW15217,15317
Yes,FW15218,15318
No,FW15219,15319
No,FW15220,15320
Yes,FW15221,15321
Yes,FW15222,15322
Yes,FW15223,15323
Yes,FW15224,15324
No,FW15225,15325
Yes,FW15226,15326
No,FW15227,15327
No,FW15228,15328
Yes,FW15229,15329
Yes,FW15230,15330
Yes,FW15231,15331
Yes,FW15232,15332
No,FW15233,15333
No,FW15234,15334
No,FW15235,15335
Yes,FW15236,15336
No,FW15237,15337
No,FW15238,15338
Yes,FW15239,15339
Yes,FW15240,15340
No,FW15241,15341
No,FW15242,15342
No,FW15243,15343
Yes,FW15244,15344
No,FW15245,15345
No,FW15246,15346
No,FW15247,15347
No,FW15248,15348
Yes,FW15249,15349
No,FW15250,15350
Yes,FW15251,15351
Yes,FW15252,15352
Yes,FW15253,15353
No,FW15254,15354
Yes,FW15255,15355
Yes,FW15256,15356
No,FW15257,15357
Yes,FW15258,15358
No,FW15259,15359
No,FW15260,15360
Yes,FW15261,15361
No,FW15262,15362
Yes,FW15263,15363
Yes,FW15264,15364
No,FW15265,15365
Yes,FW15266,15366
No,FW15267,15367
No,FW15268,15368
Yes,FW15269,15369
No,FW15270,15370
Yes,FW15271,15371
Yes,FW15272,15372
No,FW15273,15373
No,FW15274,15374
No,FW15275,15375
No,FW15276,15376
No,FW15277,15377
No,FW15278,15378
Yes,FW15279,15379
Yes,FW15280,15380
No,FW15281,15381
Yes,FW15282,15382
Yes,FW15283,15383
No,FW15284,15384
Yes,FW15285,15385
Yes,FW15286,15386
No,FW15287,15387
Yes,FW15288,15388
Yes,FW15289,15389
No,FW15290,15390
No,FW15291,15391
Yes,FW15292,15392
No,FW15293,15393
Yes,FW15294,15394
Yes,FW15295,15395
No,FW15296,15396
No,FW15297,15397
No,FW15298,15398
Yes,FW15299,15399
Yes,FW15300,15400
No,FW15301,15401
Yes,FW15302,15402
Yes,FW15303,15403
Yes,FW15304,15404
Yes,FW15305,15405
Yes,FW15306,15406
No,FW15307,15407
No,FW15308,15408
Yes,FW15309,15409
Yes,FW15310,15410
No,FW15311,15411
No,FW15312,15412
No,FW15313,15413
No,FW15314,15414
No,FW15315,15415
No,FW15316,15416
No,FW15317,15417
No,FW15318,15418
Yes,FW15319,15419
No,FW15320,15420
Yes,FW15321,15421
Yes,FW15322,15422
No,FW15323,15423
No,FW15324,15424
Yes,FW15325,15425
No,FW15326,15426
Yes,FW15327,15427
Yes,FW15328,15428
No,FW15329,15429
No,FW15330,15430
No,FW15331,15431
No,FW15332,15432
Yes,FW15333,15433
No,FW15334,15434
No,FW15335,15435
Yes,FW15336,15436
Yes,FW15337,15437
Yes,FW15338,15438
No,FW15339,15439
No,FW15340,15440
No,FW15341,15441
Yes,FW15342,15442
Yes,FW15343,15443
Yes,FW15344,15444
No,FW15345,15445
No,FW15346,15446
No,FW15347,15447
Yes,FW15348,15448
Yes,FW15349,15449
No,FW15350,15450
No,FW15351,15451
No,FW15352,15452
No,FW15353,15453
Yes,FW15354,15454
Yes,FW15355,15455
Yes,FW15356,15456
No,FW15357,15457
Yes,FW15358,15458
Yes,FW15359,15459
Yes,FW15360,15460
Yes,FW15361,15461
No,FW15362,15462
Yes,FW15363,15463
No,FW15364,15464
Yes,FW15365,15465
Yes,FW15366,15466
No,FW15367,15467
No,FW15368,15468
No,FW15369,15469
No,FW15370,15470
Yes,FW15371,15471
No,FW15372,15472
No,FW15373,15473
Yes,FW15374,15474
No,FW15375,15475
Yes,FW15376,15476
Yes,FW15377,15477
Yes,FW15378,15478
No,FW15379,15479
No,FW15380,15480
Yes,FW15381,15481
Yes,FW15382,15482
No,FW15383,15483
No,FW15384,15484
No,FW15385,15485
Yes,FW15386,15486
Yes,FW15387,15487
No,FW15388,15488
No,FW15389,15489
No,FW15390,15490
Yes,FW15391,15491
No,FW15392,15492
No,FW15393,15493
No,FW15394,15494
Yes,FW15395,15495
Yes,FW15396,15496
No,FW15397,15497
Yes,FW15398,15498
No,FW15399,15499
No,FW15400,15500
Yes,FW15401,15501
Yes,FW15402,15502
Yes,FW15403,15503
Yes,FW15404,15504
Yes,FW15405,15505
Yes,FW15406,15506
No,FW15407,15507
Yes,FW15408,15508
No,FW15409,15509
Yes,FW15410,15510
Yes,FW15411,15511
Yes,FW15412,15512
No,FW15413,15513
No,FW15414,15514
Yes,FW15415,15515
Yes,FW15416,15516
Yes,FW15417,15517
No,FW15418,15518
Yes,FW15419,15519
Yes,FW15420,15520
No,FW15421,15521
No,FW15422,15522
No,FW15423,15523
Yes,FW15424,15524
Yes,FW15425,15525
No,FW15426,15526
Yes,FW15427,15527
No,FW15428,15528
No,FW15429,15529
Yes,FW15430,15530
Yes,FW15431,15531
Yes,FW15432,15532
Yes,FW15433,15533
No,FW15434,15534
No,FW15435,15535
No,FW15436,15536
Yes,FW15437,15537
No,FW15438,15538
Yes,FW15439,15539
No,FW15440,15540
No,FW15441,15541
No,FW15442,15542
Yes,FW15443,15543
No,FW15444,15544
Yes,FW15445,15545
No,FW15446,15546
Yes,FW15447,15547
No,FW15448,15548
No,FW15449,15549
Yes,FW15450,15550
No,FW15451,15551
Yes,FW15452,15552
No,FW15453,15553
No,FW15454,15554
Yes,FW15455,15555
Yes,FW15456,15556
Yes,FW15457,15557
No,FW15458,15558
No,FW15459,15559
Yes,FW15460,15560
Yes,FW15461,15561
No,FW15462,15562
No,FW15463,15563
Yes,FW15464,15564
Yes,FW15465,15565
No,FW15466,15566
No,FW15467,15567
No,FW15468,15568
No,FW15469,15569
No,FW15470,15570
No,FW15471,15571
Yes,FW15472,15572
Yes,FW15473,15573
No,FW15474,15574
Yes,FW15475,15575
Yes,FW15476,15576
No,FW15477,15577
No,FW15478,15578
Yes,FW15479,15579
No,FW15480,15580
No,FW15481,15581
Yes,FW15482,15582
No,FW15483,15583
No,FW15484,15584
No,FW15485,15585
Yes,FW15486,15586
Yes,FW15487,15587
No,FW15488,15588
Yes,FW15489,15589
No,FW15490,15590
No,FW15491,15591
Yes,FW15492,15592
Yes,FW15493,15593
Yes,FW15494,15594
No,FW15495,15595
No,FW15496,15596
No,FW15497,15597
No,FW15498,15598
Yes,FW15499,15599
Yes,FW15500,15600
Yes,FW15501,15601
No,FW15502,15602
No,FW15503,15603
No,FW15504,15604
No,FW15505,15605
No,FW15506,15606
Yes,FW15507,15607
Yes,FW15508,15608
No,FW15509,15609
Yes,FW15510,15610
No,FW15511,15611
Yes,FW15512,15612
Yes,FW15513,15613
Yes,FW15514,15614
Yes,FW15515,15615
Yes,FW15516,15616
No,FW15517,15617
No,FW15518,15618
No,FW15519,15619
Yes,FW15520,15620
No,FW15521,15621
No,FW15522,15622
Yes,FW15523,15623
Yes,FW15524,15624
No,FW15525,15625
Yes,FW15526,15626
Yes,FW15527,15627
Yes,FW15528,15628
No,FW15529,15629
No,FW15530,15630
Yes,FW15531,15631
No,FW15532,15632
Yes,FW15533,15633
No,FW15534,15634
No,FW15535,15635
Yes,FW15536,15636
No,FW15537,15637
Yes,FW15538,15638
Yes,FW15539,15639
Yes,FW15540,15640
No,FW15541,15641
No,FW15542,15642
Yes,FW15543,15643
Yes,FW15544,15644
Yes,FW15545,15645
No,FW15546,15646
Yes,FW15547,15647
No,FW15548,15648
Yes,FW15549,15649
No,FW15550,15650
No,FW15551,15651
Yes,FW15552,15652
No,FW15553,15653
Yes,FW15554,15654
No,FW15555,15655
Yes,FW15556,15656
Yes,FW15557,15657
No,FW15558,15658
Yes,FW15559,15659
No,FW15560,15660
Yes,FW15561,15661
Yes,FW15562,15662
Yes,FW15563,15663
No,FW15564,15664
Yes,FW15565,15665
No,FW15566,15666
Yes,FW15567,15667
Yes,FW15568,15668
No,FW15569,15669
Yes,FW15570,15670
Yes,FW15571,15671
No,FW15572,15672
Yes,FW15573,15673
Yes,FW15574,15674
Yes,FW15575,15675
Yes,FW15576,15676
No,FW15577,15677
No,FW15578,15678
Yes,FW15579,15679
Yes,FW15580,15680
Yes,FW15581,15681
Yes,FW15582,15682
No,FW15583,15683
Yes,FW15584,15684
No,FW15585,15685
Yes,FW15586,15686
Yes,FW15587,15687
No,FW15588,15688
No,FW15589,15689
Yes,FW15590,15690
Yes,FW15591,15691
Yes,FW15592,15692
Yes,FW15593,15693
Yes,FW15594,15694
No,FW15595,15695
Yes,FW15596,15696
Yes,FW15597,15697
No,FW15598,15698
No,FW15599,15699
Yes,FW15600,15700
No,FW15601,15701
No,FW15602,15702
Yes,FW15603,15703
No,FW15604,15704
Yes,FW15605,15705
Yes,FW15606,15706
Yes,FW15607,15707
No,FW15608,15708
No,FW15609,15709
No,FW15610,15710
Yes,FW15611,15711
Yes,FW15612,15712
No,FW15613,15713
Yes,FW15614,15714
Yes,FW15615,15715
No,FW15616,15716
No,FW15617,15717
Yes,FW15618,15718
No,FW15619,15719
Yes,FW15620,15720
No,FW15621,15721
Yes,FW15622,15722
No,FW15623,15723
Yes,FW15624,15724
No,FW15625,15725
No,FW15626,15726
Yes,FW15627,15727
Yes,FW15628,15728
Yes,FW15629,15729
Yes,FW15630,15730
Yes,FW15631,15731
No,FW15632,15732
Yes,FW15633,15733
No,FW15634,15734
Yes,FW15635,15735
Yes,FW15636,15736
No,FW15637,15737
No,FW15638,15738
Yes,FW15639,15739
No,FW15640,15740
No,FW15641,15741
No,FW15642,15742
Yes,FW15643,15743
Yes,FW15644,15744
No,FW15645,15745
Yes,FW15646,15746
Yes,FW15647,15747
Yes,FW15648,15748
No,FW15649,15749
No,FW15650,15750
No,FW15651,15751
Yes,FW15652,15752
Yes,FW15653,15753
No,FW15654,15754
No,FW15655,15755
No,FW15656,15756
Yes,FW15657,15757
No,FW15658,15758
No,FW15659,15759
No,FW15660,15760
No,FW15661,15761
Yes,FW15662,15762
Yes,FW15663,15763
Yes,FW15664,15764
No,FW15665,15765
Yes,FW15666,15766
No,FW15667,15767
No,FW15668,15768
Yes,FW15669,15769
Yes,FW15670,15770
No,FW15671,15771
No,FW15672,15772
Yes,FW15673,15773
No,FW15674,15774
No,FW15675,15775
Yes,FW15676,15776
Yes,FW15677,15777
No,FW15678,15778
Yes,FW15679,15779
No,FW15680,15780
No,FW15681,15781
No,FW15682,15782
Yes,FW15683,15783
No,FW15684,15784
No,FW15685,15785
Yes,FW15686,15786
No,FW15687,15787
Yes,FW15688,15788
Yes,FW15689,15789
No,FW15690,15790
No,FW15691,15791
No,FW15692,15792
Yes,FW15693,15793
No,FW15694,15794
No,FW15695,15795
Yes,FW15696,15796
Yes,FW15697,15797
Yes,FW15698,15798
No,FW15699,15799
No,FW15700,15800
No,FW15701,15801
No,FW15702,15802
Yes,FW15703,15803
No,FW15704,15804
No,FW15705,15805
Yes,FW15706,15806
No,FW15707,15807
Yes,FW15708,15808
Yes,FW15709,15809
Yes,FW15710,15810
No,FW15711,15811
No,FW15712,15812
Yes,FW15713,15813
Yes,FW15714,15814
No,FW15715,15815
Yes,FW15716,15816
Yes,FW15717,15817
Yes,FW15718,15818
No,FW15719,15819
No,FW15720,15820
No,FW15721,15821
No,FW15722,15822
No,FW15723,15823
No,FW15724,15824
No,FW15725,15825
No,FW15726,15826
No,FW15727,15827
Yes,FW15728,15828
No,FW15729,15829
No,FW15730,15830
Yes,FW15731,15831
Yes,FW15732,15832
No,FW15733,15833
Yes,FW15734,15834
No,FW15735,15835
Yes,FW15736,15836
No,FW15737,15837
No,FW15738,15838
Yes,FW15739,15839
Yes,FW15740,15840
Yes,FW15741,15841
No,FW15742,15842
No,FW15743,15843
Yes,FW15744,15844
Yes,FW15745,15845
Yes,FW15746,15846
No,FW15747,15847
No,FW15748,15848
Yes,FW15749,15849
Yes,FW15750,15850
No,FW15751,15851
Yes,FW15752,15852
No,FW15753,15853
No,FW15754,15854
Yes,FW15755,15855
No,FW15756,15856
Yes,FW15757,15857
No,FW15758,15858
Yes,FW15759,15859
No,FW15760,15860
No,FW15761,15861
No,FW15762,15862
Yes,FW15763,15863
Yes,FW15764,15864
No,FW15765,15865
No,FW15766,15866
Yes,FW15767,15867
Yes,FW15768,15868
No,FW15769,15869
Yes,FW15770,15870
No,FW15771,15871
Yes,FW15772,15872
Yes,FW15773,15873
No,FW15774,15874
Yes,FW15775,15875
No,FW15776,15876
Yes,FW15777,15877
Yes,FW15778,15878
No,FW15779,15879
Yes,FW15780,15880
No,FW15781,15881
Yes,FW15782,15882
No,FW15783,15883
No,FW15784,15884
No,FW15785,15885
No,FW15786,15886
Yes,FW15787,15887
No,FW15788,15888
Yes,FW15789,15889
No,FW15790,15890
Yes,FW15791,15891
Yes,FW15792,15892
Yes,FW15793,15893
No,FW15794,15894
Yes,FW15795,15895
No,FW15796,15896
Yes,FW15797,15897
No,FW15798,15898
Yes,FW15799,15899
No,FW15800,15900
Yes,FW15801,15901
No,FW15802,15902
Yes,FW15803,15903
Yes,FW15804,15904
No,FW15805,15905
No,FW15806,15906
Yes,FW15807,15907
No,FW15808,15908
No,FW15809,15909
Yes,FW15810,15910
Yes,FW15811,15911
Yes,FW15812,15912
Yes,FW15813,15913
Yes,FW15814,15914
Yes,FW15815,15915
Yes,FW15816,15916
No,FW15817,15917
No,FW15818,15918
Yes,FW15819,15919
Yes,FW15820,15920
No,FW15821,15921
No,FW15822,15922
Yes,FW15823,15923
Yes,FW15824,15924
No,FW15825,15925
Yes,FW15826,15926
Yes,FW15827,15927
Yes,FW15828,15928
Yes,FW15829,15929
No,FW15830,15930
Yes,FW15831,15931
Yes,FW15832,15932
Yes,FW15833,15933
Yes,FW15834,15934
No,FW15835,15935
No,FW15836,15936
No,FW15837,15937
No,FW15838,15938
Yes,FW15839,15939
No,FW15840,15940
Yes,FW15841,15941
No,FW15842,15942
No,FW15843,15943
No,FW15844,15944
Yes,FW15845,15945
No,FW15846,15946
No,FW15847,15947
No,FW15848,15948
No,FW15849,15949
No,FW15850,15950
Yes,FW15851,15951
No,FW15852,15952
No,FW15853,15953
No,FW15854,15954
No,FW15855,15955
No,FW15856,15956
Yes,FW15857,15957
Yes,FW15858,15958
No,FW15859,15959
Yes,FW15860,15960
Yes,FW15861,15961
No,FW15862,15962
No,FW15863,15963
No,FW15864,15964
No,FW15865,15965
No,FW15866,15966
Yes,FW15867,15967
Yes,FW15868,15968
No,FW15869,15969
No,FW15870,15970
No,FW15871,15971
No,FW15872,15972
Yes,FW15873,15973
Yes,FW15874,15974
Yes,FW15875,15975
No,FW15876,15976
No,FW15877,15977
No,FW15878,15978
No,FW15879,15979
No,FW15880,15980
No,FW15881,15981
No,FW15882,15982
No,FW15883,15983
Yes,FW15884,15984
No,FW15885,15985
Yes,FW15886,15986
No,FW15887,15987
No,FW15888,15988
Yes,FW15889,15989
No,FW15890,15990
Yes,FW15891,15991
No,FW15892,15992
Yes,FW15893,15993
Yes,FW15894,15994
No,FW15895,15995
Yes,FW15896,15996
No,FW15897,15997
No,FW15898,15998
No,FW15899,15999
Yes,FW15900,16000
No,FW15901,16001
No,FW15902,16002
Yes,FW15903,16003
Yes,FW15904,16004
No,FW15905,16005
Yes,FW15906,16006
Yes,FW15907,16007
Yes,FW15908,16008
Yes,FW15909,16009
No,FW15910,16010
Yes,FW15911,16011
No,FW15912,16012
No,FW15913,16013
Yes,FW15914,16014
No,FW15915,16015
Yes,FW15916,16016
No,FW15917,16017
Yes,FW15918,16018
Yes,FW15919,16019
Yes,FW15920,16020
No,FW15921,16021
No,FW15922,16022
Yes,FW15923,16023
Yes,FW15924,16024
No,FW15925,16025
Yes,FW15926,16026
No,FW15927,16027
No,FW15928,16028
Yes,FW15929,16029
Yes,FW15930,16030
Yes,FW15931,16031
Yes,FW15932,16032
Yes,FW15933,16033
No,FW15934,16034
No,FW15935,16035
No,FW15936,16036
No,FW15937,16037
No,FW15938,16038
Yes,FW15939,16039
No,FW15940,16040
No,FW15941,16041
Yes,FW15942,16042
No,FW15943,16043
Yes,FW15944,16044
Yes,FW15945,16045
No,FW15946,16046
Yes,FW15947,16047
No,FW15948,16048
No,FW15949,16049
Yes,FW15950,16050
No,FW15951,16051
No,FW15952,16052
Yes,FW15953,16053
No,FW15954,16054
No,FW15955,16055
Yes,FW15956,16056
No,FW15957,16057
No,FW15958,16058
No,FW15959,16059
No,FW15960,16060
No,FW15961,16061
Yes,FW15962,16062
No,FW15963,16063
No,FW15964,16064
Yes,FW15965,16065
Yes,FW15966,16066
No,FW15967,16067
Yes,FW15968,16068
Yes,FW15969,16069
Yes,FW15970,16070
Yes,FW15971,16071
No,FW15972,16072
Yes,FW15973,16073
Yes,FW15974,16074
Yes,FW15975,16075
No,FW15976,16076
No,FW15977,16077
No,FW15978,16078
Yes,FW15979,16079
Yes,FW15980,16080
No,FW15981,16081
Yes,FW15982,16082
No,FW15983,16083
Yes,FW15984,16084
Yes,FW15985,16085
Yes,FW15986,16086
No,FW15987,16087
Yes,FW15988,16088
No,FW15989,16089
Yes,FW15990,16090
Yes,FW15991,16091
Yes,FW15992,16092
Yes,FW15993,16093
No,FW15994,16094
No,FW15995,16095
Yes,FW15996,16096
Yes,FW15997,16097
Yes,FW15998,16098
No,FW15999,16099
Yes,FW16000,16100
No,FW16001,16101
Yes,FW16002,16102
Yes,FW16003,16103
Yes,FW16004,16104
Yes,FW16005,16105
No,FW16006,16106
Yes,FW16007,16107
Yes,FW16008,16108
No,FW16009,16109
Yes,FW16010,16110
Yes,FW16011,16111
Yes,FW16012,16112
No,FW16013,16113
No,FW16014,16114
No,FW16015,16115
Yes,FW16016,16116
No,FW16017,16117
Yes,FW16018,16118
No,FW16019,16119
Yes,FW16020,16120
Yes,FW16021,16121
Yes,FW16022,16122
Yes,FW16023,16123
No,FW16024,16124
Yes,FW16025,16125
Yes,FW16026,16126
No,FW16027,16127
No,FW16028,16128
Yes,FW16029,16129
No,FW16030,16130
Yes,FW16031,16131
No,FW16032,16132
No,FW16033,16133
No,FW16034,16134
Yes,FW16035,16135
Yes,FW16036,16136
No,FW16037,16137
Yes,FW16038,16138
No,FW16039,16139
Yes,FW16040,16140
Yes,FW16041,16141
No,FW16042,16142
Yes,FW16043,16143
No,FW16044,16144
Yes,FW16045,16145
No,FW16046,16146
No,FW16047,16147
Yes,FW16048,16148
No,FW16049,16149
Yes,FW16050,16150
Yes,FW16051,16151
No,FW16052,16152
Yes,FW16053,16153
No,FW16054,16154
No,FW16055,16155
No,FW16056,16156
Yes,FW16057,16157
Yes,FW16058,16158
Yes,FW16059,16159
No,FW16060,16160
No,FW16061,16161
No,FW16062,16162
No,FW16063,16163
Yes,FW16064,16164
Yes,FW16065,16165
Yes,FW16066,16166
No,FW16067,16167
Yes,FW16068,16168
No,FW16069,16169
No,FW16070,16170
No,FW16071,16171
No,FW16072,16172
No,FW16073,16173
Yes,FW16074,16174
Yes,FW16075,16175
Yes,FW16076,16176
No,FW16077,16177
No,FW16078,16178
Yes,FW16079,16179
Yes,FW16080,16180
Yes,FW16081,16181
No,FW16082,16182
Yes,FW16083,16183
Yes,FW16084,16184
No,FW16085,16185
Yes,FW16086,16186
Yes,FW16087,16187
Yes,FW16088,16188
No,FW16089,16189
Yes,FW16090,16190
No,FW16091,16191
No,FW16092,16192
No,FW16093,16193
Yes,FW16094,16194
No,FW16095,16195
No,FW16096,16196
Yes,FW16097,16197
No,FW16098,16198
No,FW16099,16199
Yes,FW16100,16200
Yes,FW16101,16201
No,FW16102,16202
No,FW16103,16203
No,FW16104,16204
Yes,FW16105,16205
No,FW16106,16206
No,FW16107,16207
Yes,FW16108,16208
No,FW16109,16209
No,FW16110,16210
No,FW16111,16211
No,FW16112,16212
No,FW16113,16213
No,FW16114,16214
No,FW16115,16215
No,FW16116,16216
Yes,FW16117,16217
No,FW16118,16218
No,FW16119,16219
No,FW16120,16220
Yes,FW16121,16221
Yes,FW16122,16222
No,FW16123,16223
Yes,FW16124,16224
Yes,FW16125,16225
Yes,FW16126,16226
Yes,FW16127,16227
No,FW16128,16228
No,FW16129,16229
No,FW16130,16230
Yes,FW16131,16231
Yes,FW16132,16232
Yes,FW16133,16233
No,FW16134,16234
No,FW16135,16235
Yes,FW16136,16236
Yes,FW16137,16237
Yes,FW16138,16238
Yes,FW16139,16239
Yes,FW16140,16240
No,FW16141,16241
No,FW16142,16242
No,FW16143,16243
No,FW16144,16244
Yes,FW16145,16245
No,FW16146,16246
Yes,FW16147,16247
Yes,FW16148,16248
No,FW16149,16249
No,FW16150,16250
Yes,FW16151,16251
No,FW16152,16252
No,FW16153,16253
Yes,FW16154,16254
No,FW16155,16255
No,FW16156,16256
Yes,FW16157,16257
No,FW16158,16258
No,FW16159,16259
No,FW16160,16260
No,FW16161,16261
No,FW16162,16262
No,FW16163,16263
No,FW16164,16264
No,FW16165,16265
No,FW16166,16266
Yes,FW16167,16267
No,FW16168,16268
Yes,FW16169,16269
Yes,FW16170,16270
Yes,FW16171,16271
Yes,FW16172,16272
Yes,FW16173,16273
Yes,FW16174,16274
No,FW16175,16275
No,FW16176,16276
Yes,FW16177,16277
Yes,FW16178,16278
Yes,FW16179,16279
No,FW16180,16280
Yes,FW16181,16281
No,FW16182,16282
No,FW16183,16283
Yes,FW16184,16284
No,FW16185,16285
Yes,FW16186,16286
No,FW16187,16287
Yes,FW16188,16288
No,FW16189,16289
No,FW16190,16290
Yes,FW16191,16291
Yes,FW16192,16292
No,FW16193,16293
No,FW16194,16294
No,FW16195,16295
Yes,FW16196,16296
Yes,FW16197,16297
Yes,FW16198,16298
No,FW16199,16299
Yes,FW16200,16300
No,FW16201,16301
Yes,FW16202,16302
No,FW16203,16303
No,FW16204,16304
Yes,FW16205,16305
Yes,FW16206,16306
No,FW16207,16307
Yes,FW16208,16308
No,FW16209,16309
Yes,FW16210,16310
No,FW16211,16311
Yes,FW16212,16312
Yes,FW16213,16313
Yes,FW16214,16314
No,FW16215,16315
Yes,FW16216,16316
No,FW16217,16317
Yes,FW16218,16318
Yes,FW16219,16319
Yes,FW16220,16320
No,FW16221,16321
No,FW16222,16322
No,FW16223,16323
Yes,FW16224,16324
Yes,FW16225,16325
No,FW16226,16326
No,FW16227,16327
Yes,FW16228,16328
Yes,FW16229,16329
No,FW16230,16330
Yes,FW16231,16331
Yes,FW16232,16332
No,FW16233,16333
Yes,FW16234,16334
Yes,FW16235,16335
Yes,FW16236,16336
Yes,FW16237,16337
Yes,FW16238,16338
No,FW16239,16339
Yes,FW16240,16340
Yes,FW16241,16341
No,FW16242,16342
Yes,FW16243,16343
No,FW16244,16344
No,FW16245,16345
Yes,FW16246,16346
Yes,FW16247,16347
No,FW16248,16348
Yes,FW16249,16349
Yes,FW16250,16350
No,FW16251,16351
No,FW16252,16352
No,FW16253,16353
No,FW16254,16354
Yes,FW16255,16355
Yes,FW16256,16356
Yes,FW16257,16357
Yes,FW16258,16358
No,FW16259,16359
Yes,FW16260,16360
No,FW16261,16361
Yes,FW16262,16362
No,FW16263,16363
No,FW16264,16364
No,FW16265,16365
Yes,FW16266,16366
Yes,FW16267,16367
No,FW16268,16368
No,FW16269,16369
Yes,FW16270,16370
Yes,FW16271,16371
Yes,FW16272,16372
Yes,FW16273,16373
No,FW16274,16374
No,FW16275,16375
Yes,FW16276,16376
Yes,FW16277,16377
Yes,FW16278,16378
Yes,FW16279,16379
No,FW16280,16380
Yes,FW16281,16381
Yes,FW16282,16382
No,FW16283,16383
No,FW16284,16384
Yes,FW16285,16385
No,FW16286,16386
No,FW16287,16387
Yes,FW16288,16388
No,FW16289,16389
Yes,FW16290,16390
Yes,FW16291,16391
Yes,FW16292,16392
Yes,FW16293,16393
No,FW16294,16394
Yes,FW16295,16395
Yes,FW16296,16396
No,FW16297,16397
No,FW16298,16398
No,FW16299,16399
No,FW16300,16400
No,FW16301,16401
No,FW16302,16402
No,FW16303,16403
No,FW16304,16404
No,FW16305,16405
No,FW16306,16406
Yes,FW16307,16407
No,FW16308,16408
No,FW16309,16409
Yes,FW16310,16410
Yes,FW16311,16411
Yes,FW16312,16412
Yes,FW16313,16413
Yes,FW16314,16414
No,FW16315,16415
Yes,FW16316,16416
Yes,FW16317,16417
No,FW16318,16418
No,FW16319,16419
Yes,FW16320,16420
Yes,FW16321,16421
No,FW16322,16422
Yes,FW16323,16423
No,FW16324,16424
Yes,FW16325,16425
Yes,FW16326,16426
No,FW16327,16427
No,FW16328,16428
No,FW16329,16429
Yes,FW16330,16430
No,FW16331,16431
No,FW16332,16432
No,FW16333,16433
No,FW16334,16434
Yes,FW16335,16435
Yes,FW16336,16436
Yes,FW16337,16437
Yes,FW16338,16438
Yes,FW16339,16439
Yes,FW16340,16440
Yes,FW16341,16441
Yes,FW16342,16442
No,FW16343,16443
Yes,FW16344,16444
No,FW16345,16445
Yes,FW16346,16446
No,FW16347,16447
No,FW16348,16448
No,FW16349,16449
No,FW16350,16450
Yes,FW16351,16451
Yes,FW16352,16452
Yes,FW16353,16453
Yes,FW16354,16454
No,FW16355,16455
Yes,FW16356,16456
No,FW16357,16457
No,FW16358,16458
No,FW16359,16459
Yes,FW16360,16460
No,FW16361,16461
Yes,FW16362,16462
Yes,FW16363,16463
Yes,FW16364,16464
No,FW16365,16465
Yes,FW16366,16466
Yes,FW16367,16467
No,FW16368,16468
Yes,FW16369,16469
Yes,FW16370,16470
Yes,FW16371,16471
Yes,FW16372,16472
No,FW16373,16473
No,FW16374,16474
Yes,FW16375,16475
No,FW16376,16476
No,FW16377,16477
Yes,FW16378,16478
Yes,FW16379,16479
Yes,FW16380,16480
No,FW16381,16481
No,FW16382,16482
Yes,FW16383,16483
No,FW16384,16484
Yes,FW16385,16485
Yes,FW16386,16486
Yes,FW16387,16487
No,FW16388,16488
No,FW16389,16489
Yes,FW16390,16490
Yes,FW16391,16491
No,FW16392,16492
Yes,FW16393,16493
Yes,FW16394,16494
No,FW16395,16495
No,FW16396,16496
Yes,FW16397,16497
No,FW16398,16498
Yes,FW16399,16499
No,FW16400,16500
No,FW16401,16501
Yes,FW16402,16502
Yes,FW16403,16503
No,FW16404,16504
No,FW16405,16505
No,FW16406,16506
No,FW16407,16507
No,FW16408,16508
No,FW16409,16509
No,FW16410,16510
No,FW16411,16511
Yes,FW16412,16512
No,FW16413,16513
No,FW16414,16514
Yes,FW16415,16515
No,FW16416,16516
No,FW16417,16517
No,FW16418,16518
Yes,FW16419,16519
Yes,FW16420,16520
Yes,FW16421,16521
Yes,FW16422,16522
No,FW16423,16523
No,FW16424,16524
Yes,FW16425,16525
Yes,FW16426,16526
No,FW16427,16527
No,FW16428,16528
No,FW16429,16529
No,FW16430,16530
Yes,FW16431,16531
Yes,FW16432,16532
No,FW16433,16533
Yes,FW16434,16534
Yes,FW16435,16535
Yes,FW16436,16536
No,FW16437,16537
No,FW16438,16538
Yes,FW16439,16539
No,FW16440,16540
No,FW16441,16541
Yes,FW16442,16542
No,FW16443,16543
No,FW16444,16544
No,FW16445,16545
Yes,FW16446,16546
No,FW16447,16547
Yes,FW16448,16548
No,FW16449,16549
Yes,FW16450,16550
Yes,FW16451,16551
Yes,FW16452,16552
No,FW16453,16553
No,FW16454,16554
Yes,FW16455,16555
Yes,FW16456,16556
Yes,FW16457,16557
Yes,FW16458,16558
No,FW16459,16559
Yes,FW16460,16560
Yes,FW16461,16561
No,FW16462,16562
Yes,FW16463,16563
No,FW16464,16564
No,FW16465,16565
No,FW16466,16566
No,FW16467,16567
