loan_id,loan_amount,month,year,day
14768,98527,February,2003,8
14769,75791,February,2002,8
14770,55500,February,2001,8
14771,64327,February,2000,8
14772,95953,February,2015,9
14773,56899,February,2014,9
14774,90516,February,2013,9
14775,91218,February,2012,9
14776,83468,February,2011,9
14777,73659,February,2010,9
14778,75155,February,2009,9
14779,89795,February,2008,9
14780,83911,February,2007,9
14781,82525,February,2006,9
14782,55251,February,2005,9
14783,65999,February,2004,9
14784,82266,February,2003,9
14785,91258,February,2002,9
14786,84591,February,2001,9
14787,95692,February,2000,9
14788,66388,February,2015,9
14789,69982,February,2014,9
14790,64174,February,2013,9
14791,61352,February,2012,9
14792,96652,February,2011,10
14793,97806,February,2010,10
14794,66721,February,2009,10
14795,55334,February,2008,10
14796,66669,February,2007,10
14797,78996,February,2006,10
14798,88282,February,2005,11
14799,78868,February,2004,11
14800,83525,February,2003,11
14801,58179,February,2002,11
14802,82997,February,2001,11
14803,77012,February,2000,11
14804,58486,February,2015,11
14805,85503,February,2014,11
14806,86264,February,2013,11
14807,59726,February,2012,11
14808,90793,February,2011,11
14809,79655,February,2010,11
14810,85698,February,2009,11
14811,92859,February,2008,11
14812,52060,February,2007,11
14813,53723,February,2006,11
14814,78664,February,2005,11
14815,70168,February,2004,11
14816,76693,February,2003,11
14817,71749,February,2002,11
14818,50218,February,2001,12
14819,76721,February,2000,12
14820,92227,February,2015,12
14821,73134,February,2014,12
14822,53494,February,2013,12
14823,53953,February,2012,12
14824,76362,February,2011,12
14825,62262,February,2010,12
14826,86054,February,2009,12
14827,56040,February,2008,12
14828,86626,February,2007,12
14829,92967,February,2006,12
14830,53199,February,2005,12
14831,58238,February,2004,12
14832,93951,February,2003,12
14833,72092,February,2002,12
14834,69362,February,2001,12
14835,77046,February,2000,12
14836,78396,February,2015,12
14837,93326,February,2014,12
14838,79070,February,2013,12
14839,97776,February,2012,12
14840,66889,February,2011,12
14841,98266,February,2010,12
14842,74490,February,2009,12
14843,61385,February,2008,12
14844,77582,February,2007,12
14845,98096,February,2006,12
14846,67936,February,2005,12
14847,81009,February,2004,12
14848,87731,February,2003,12
14849,96573,February,2002,12
14850,50920,February,2001,12
14851,56321,February,2000,12
14852,75235,February,2015,12
14853,55979,February,2014,12
14854,96023,February,2013,12
14855,67232,February,2012,12
14856,88281,February,2011,12
14857,95558,February,2010,12
14858,62215,February,2009,12
14859,52486,February,2008,12
14860,58690,February,2007,12
14861,93080,February,2006,12
14862,67335,February,2005,12
14863,86730,February,2004,12
14864,74786,February,2003,12
14865,68132,February,2002,12
14866,50529,February,2001,12
14867,57045,February,2000,12
14868,84465,February,2015,12
14869,93673,February,2014,12
14870,98462,February,2013,12
14871,89607,February,2012,12
14872,55365,February,2011,12
14873,55933,February,2010,12
14874,66362,February,2009,12
14875,86320,February,2008,12
14876,74120,February,2007,12
14877,72623,February,2006,12
14878,92571,February,2005,12
14879,83050,February,2004,12
14880,93212,February,2003,12
14881,78110,February,2002,12
14882,57278,February,2006,12
14883,97913,February,2005,12
14884,64048,February,2004,12
14885,90135,February,2003,12
14886,58837,February,2002,12
14887,63089,February,2001,12
14888,54087,February,2000,12
14889,77154,February,2015,12
14890,89385,February,2014,12
14891,54153,February,2013,12
14892,72044,February,2012,12
14893,99154,February,2011,12
14894,83897,February,2010,12
14895,82352,February,2009,12
14896,82869,February,2008,12
14897,84081,February,2007,12
14898,56107,February,2006,12
14899,72030,February,2005,12
14900,82753,February,2004,12
14901,70500,February,2003,12
14902,70225,February,2002,12
14903,66603,February,2001,12
14904,51925,February,2000,12
14905,57128,February,2015,12
14906,74002,February,2014,12
14907,70178,February,2013,12
14908,64735,February,2012,12
14909,59505,February,2011,12
14910,97269,January,2010,9
14911,67421,January,2009,10
14912,82780,January,2008,10
14913,75036,January,2007,12
14914,61540,January,2006,12
14915,68368,January,2005,12
14916,57137,January,2004,12
14917,67762,January,2003,12
14918,63049,January,2002,12
14919,52164,January,2001,13
14920,56085,January,2000,13
14921,67078,January,2015,13
14922,92256,January,2014,13
14923,85252,January,2013,14
14924,70211,January,2012,15
14925,65146,January,2011,15
14926,89838,January,2010,16
14927,50363,January,2009,16
14928,70897,January,2008,17
14929,76399,January,2007,17
14930,86126,January,2006,18
14931,84618,January,2005,18
14932,92626,January,2004,19
14933,64794,January,2003,21
14934,88630,January,2002,21
14935,67992,January,2001,21
14936,68659,January,2000,22
14937,71368,January,2015,22
14938,70657,January,2014,22
14939,88573,January,2013,22
14940,74125,January,2012,22
14941,87764,January,2011,23
14942,61447,January,2010,23
14943,82895,January,2009,25
14944,82657,January,2008,25
14945,55228,January,2007,25
14946,56200,January,2006,26
14947,54749,January,2005,26
14948,89752,January,2004,26
14949,61953,January,2003,26
14950,96577,January,2002,27
14951,80777,January,2001,27
14952,80337,January,2000,28
14953,95733,January,2015,28
14954,76366,January,2014,28
14955,67039,January,2013,28
14956,75649,January,2012,28
14957,75712,January,2011,29
14958,82205,January,2010,29
14959,84233,January,2009,29
14960,98077,January,2008,30
14961,51350,January,2007,31
14962,64286,February,2006,1
14963,51231,February,2005,1
14964,58580,February,2004,1
14965,67248,February,2003,1
14966,95591,February,2002,1
14967,98521,February,2001,1
14968,96458,February,2000,1
14969,66017,February,2015,2
14970,69889,February,2014,2
14971,62109,February,2013,3
14972,87970,February,2012,3
14973,67057,February,2011,3
14974,87921,February,2010,3
14975,79213,February,2009,3
14976,70484,February,2008,3
14977,96068,February,2007,3
14978,98832,February,2006,4
14979,66104,February,2005,4
14980,80437,February,2004,4
14981,83907,February,2003,4
14982,89795,February,2002,4
14983,76506,February,2001,4
14984,60009,February,2000,5
14985,96946,February,2015,5
14986,94736,February,2014,5
14987,54237,February,2013,5
14988,74608,February,2012,5
14989,64172,February,2011,5
14990,69290,February,2010,5
14991,95445,February,2009,5
14992,77725,February,2008,6
14993,78919,February,2007,6
14994,52118,February,2006,6
14995,90731,February,2005,6
14996,82107,February,2004,6
14997,68795,February,2003,6
14998,80848,February,2002,6
14999,89984,February,2001,6
15000,82521,February,2000,6
15001,89191,February,2015,6
15002,95550,February,2014,6
15003,50674,February,2013,6
15004,70522,February,2012,6
15005,82317,February,2011,6
15006,78831,February,2010,6
15007,97292,February,2009,6
15008,65336,February,2008,6
15009,90106,February,2007,6
15010,58407,February,2006,6
15011,93421,February,2005,6
15012,53501,February,2004,6
15013,91858,February,2003,6
15014,95020,February,2002,6
15015,92474,February,2001,6
15016,75378,February,2000,6
15017,91673,February,2015,6
15018,68486,February,2014,6
15019,70026,February,2013,6
15020,50460,February,2012,6
15021,81781,February,2011,6
15022,89694,February,2010,6
15023,80446,February,2009,6
15024,91693,February,2008,6
15025,86218,February,2007,7
15026,73844,February,2006,8
15027,72915,February,2005,8
15028,84452,February,2004,8
15029,89780,February,2003,8
15030,95478,February,2002,8
15031,95331,February,2001,8
15032,74487,February,2000,8
15033,55671,February,2015,8
15034,61957,February,2014,8
15035,91283,February,2013,8
15036,56045,February,2012,8
15037,83652,February,2011,8
15038,77276,February,2010,8
15039,64841,February,2009,9
15040,54991,February,2008,9
15041,76788,February,2007,9
15042,54980,February,2006,9
15043,59408,February,2005,9
15044,63528,February,2004,9
15045,85733,February,2003,9
15046,55012,February,2002,9
15047,98843,February,2001,9
15048,87500,February,2000,9
15049,67930,February,2015,9
15050,96168,February,2014,9
15051,60730,February,2013,9
15052,53765,February,2012,9
15053,95068,February,2011,9
15054,77260,February,2010,9
15055,67258,February,2009,9
15056,90333,February,2008,9
15057,63153,February,2007,9
15058,59007,February,2006,9
15059,58217,February,2005,10
15060,74415,February,2004,10
15061,83272,February,2003,10
15062,86974,February,2002,10
15063,81327,February,2001,10
15064,80434,February,2000,10
15065,61189,February,2015,11
15066,85608,February,2014,11
15067,50879,February,2013,11
15068,94340,February,2012,11
15069,72937,February,2011,11
15070,50019,February,2010,11
15071,63232,February,2009,11
15072,92488,February,2008,11
15073,56822,February,2007,11
15074,63800,February,2006,11
15075,98399,February,2005,11
15076,71455,February,2004,11
15077,51070,February,2003,11
15078,80997,February,2002,11
15079,51842,February,2001,11
15080,77373,February,2000,11
15081,72773,February,2015,11
15082,56046,February,2014,11
15083,60425,February,2013,11
15084,66016,February,2012,11
15085,89074,February,2011,12
15086,80009,February,2010,12
15087,94727,February,2009,12
15088,53660,February,2008,12
15089,52423,February,2007,12
15090,73551,February,2006,12
15091,50295,February,2005,12
15092,71469,February,2004,12
15093,96797,February,2003,12
15094,70970,February,2002,12
15095,89237,February,2006,12
15096,82229,February,2005,12
15097,57695,February,2004,12
15098,67931,February,2003,12
15099,70663,February,2002,12
15100,96854,February,2001,12
15101,56881,February,2000,12
15102,64452,February,2015,12
15103,82094,February,2014,12
15104,74153,February,2013,12
15105,59636,February,2012,12
15106,59124,February,2011,12
15107,77464,February,2010,12
15108,52813,February,2009,12
15109,58759,February,2008,12
15110,74608,February,2007,12
15111,73980,February,2006,12
15112,100000,February,2005,12
15113,87793,February,2004,12
15114,52791,February,2003,12
15115,83507,February,2002,12
15116,88435,February,2001,12
15117,55802,February,2000,12
15118,68470,February,2015,12
15119,87528,February,2014,12
15120,58396,February,2013,12
15121,79085,February,2012,12
15122,75817,February,2011,12
15123,55623,February,2010,12
15124,63857,February,2009,12
15125,92899,February,2008,12
15126,77941,February,2007,12
15127,83798,February,2006,12
15128,97549,February,2005,12
15129,90524,February,2004,12
15130,66725,February,2003,12
15131,62130,February,2002,12
15132,70522,February,2001,12
15133,90793,February,2000,12
15134,89243,February,2015,12
15135,59541,February,2014,12
15136,66674,February,2013,12
15137,86137,February,2012,12
15138,92988,February,2011,12
15139,81392,February,2010,12
15140,96974,February,2009,12
15141,65199,February,2008,12
15142,64021,February,2007,12
15143,97599,February,2006,12
15144,74332,February,2005,12
15145,69528,February,2004,12
15146,77280,February,2003,12
15147,67252,February,2002,12
15148,89459,February,2001,12
15149,65296,February,2000,12
15150,73092,February,2015,12
15151,53369,February,2014,12
15152,61373,February,2013,12
15153,95475,February,2012,12
15154,54309,February,2011,12
15155,94019,February,2010,12
15156,70399,February,2009,12
15157,89535,February,2008,12
15158,60898,February,2007,12
15159,53948,February,2006,12
15160,75303,February,2005,12
15161,57957,February,2004,12
15162,85033,February,2003,12
15163,51366,February,2002,12
15164,92071,February,2001,12
15165,63040,February,2000,12
15166,69036,February,2015,12
15167,88008,February,2014,12
15168,78768,February,2013,12
15169,82297,February,2012,12
15170,99413,February,2011,12
15171,50906,February,2010,12
15172,70227,February,2009,12
15173,78202,February,2008,12
15174,89141,February,2007,12
15175,66648,February,2006,12
15176,76340,February,2005,12
15177,63565,January,2004,9
15178,98982,January,2003,10
15179,60267,January,2002,10
15180,61250,January,2001,12
15181,86805,January,2000,12
15182,74034,January,2015,12
15183,57954,January,2014,12
15184,57015,January,2013,12
15185,82234,January,2012,12
15186,54221,January,2011,13
15187,54766,January,2010,13
15188,60191,January,2009,13
15189,58111,January,2008,13
15190,81757,January,2007,14
15191,73186,January,2006,15
15192,85711,January,2005,15
15193,79913,January,2004,16
15194,89876,January,2003,16
15195,95463,January,2002,17
15196,92162,January,2001,17
15197,54220,January,2000,18
15198,96647,January,2015,18
15199,91213,January,2014,19
15200,63846,January,2013,21
15201,74335,January,2012,21
15202,67316,January,2011,21
15203,88920,January,2010,22
15204,67196,January,2009,22
15205,97033,January,2008,22
15206,53691,January,2007,22
15207,98346,January,2006,22
15208,54996,January,2005,23
15209,93848,January,2004,23
15210,68446,January,2003,25
15211,89391,January,2002,25
15212,59646,January,2001,25
15213,56109,January,2000,26
15214,85584,January,2015,26
15215,97276,January,2014,26
15216,50678,January,2013,26
15217,81487,January,2012,27
15218,94753,January,2011,27
15219,86528,January,2010,28
15220,92592,January,2009,28
15221,62073,January,2008,28
15222,84726,January,2007,28
15223,95258,January,2006,28
15224,92290,January,2005,29
15225,89598,January,2004,29
15226,97250,January,2003,29
15227,60331,January,2002,30
15228,54116,January,2001,31
15229,60042,February,2000,1
15230,76581,February,2015,1
15231,85242,February,2014,1
15232,87013,February,2013,1
15233,74723,February,2012,1
15234,78737,February,2011,1
15235,58704,February,2010,1
15236,92068,February,2009,2
15237,62969,February,2008,2
15238,88058,February,2007,3
15239,52955,February,2006,3
15240,94207,February,2005,3
15241,80898,February,2004,3
15242,75310,February,2003,3
15243,64563,February,2002,3
15244,95332,February,2001,3
15245,92794,February,2000,4
15246,70787,February,2015,4
15247,91327,February,2014,4
15248,94146,February,2013,4
15249,98438,February,2012,4
15250,51966,February,2011,4
15251,58531,February,2010,5
15252,58069,February,2009,5
15253,63630,February,2008,5
15254,65391,February,2007,5
15255,98924,February,2006,5
15256,83869,February,2005,5
15257,53121,February,2004,5
15258,98967,February,2003,5
15259,61784,February,2002,6
15260,67359,February,2001,6
15261,85648,February,2000,6
15262,95419,February,2015,6
15263,72474,February,2014,6
15264,65972,February,2013,6
15265,67046,February,2012,6
15266,91180,February,2011,6
15267,90266,February,2010,6
15268,96489,February,2009,6
15269,95152,February,2008,6
15270,81622,February,2007,6
15271,62611,February,2006,6
15272,90839,February,2005,6
15273,97127,February,2004,6
15274,79248,February,2003,6
15275,93640,February,2002,6
15276,84687,February,2001,6
15277,88690,February,2000,6
15278,56506,February,2015,6
15279,56637,February,2014,6
15280,98461,February,2013,6
15281,62776,February,2012,6
15282,70099,February,2011,6
15283,82206,February,2010,6
15284,90511,February,2009,6
15285,93019,February,2008,6
15286,56376,February,2007,6
15287,65239,February,2006,6
15288,73011,February,2005,6
15289,66064,February,2004,6
15290,99969,February,2003,6
15291,79557,February,2002,6
15292,51167,February,2001,7
15293,99760,February,2000,8
15294,76795,February,2015,8
15295,55151,February,2014,8
15296,71811,February,2013,8
15297,50939,February,2012,8
15298,70022,February,2011,8
15299,50678,February,2010,8
15300,89226,February,2009,8
15301,82799,February,2008,8
15302,81365,February,2007,8
15303,92521,February,2006,8
15304,80200,February,2005,8
15305,54165,February,2004,8
15306,58840,February,2003,9
15307,72815,February,2002,9
15308,80511,February,2006,9
15309,55610,February,2005,9
15310,69107,February,2004,9
15311,68344,February,2003,9
15312,82285,February,2002,9
15313,99585,February,2001,9
15314,92490,February,2000,9
15315,76755,February,2015,9
15316,73234,February,2014,9
15317,76565,February,2013,9
15318,64381,February,2012,9
15319,97774,February,2011,9
15320,87854,February,2010,9
15321,75736,February,2009,9
15322,68830,February,2008,9
15323,59053,February,2007,9
15324,81992,February,2006,9
15325,96347,February,2005,9
15326,67400,February,2004,10
15327,53240,February,2003,10
15328,93656,February,2002,10
15329,76633,February,2001,10
15330,93594,February,2000,10
15331,91897,February,2015,10
15332,91196,February,2014,11
15333,99826,February,2013,11
15334,57012,February,2012,11
15335,92811,February,2011,11
15336,72861,February,2010,11
15337,90437,February,2009,11
15338,76011,February,2008,11
15339,74992,February,2007,11
15340,64512,February,2006,11
15341,95930,February,2005,11
15342,83467,February,2004,11
15343,93933,February,2003,11
15344,73860,February,2002,11
15345,77354,February,2001,11
15346,58183,February,2000,11
15347,62473,February,2015,11
15348,73503,February,2014,11
15349,85324,February,2013,11
15350,52198,February,2012,11
15351,86924,February,2011,11
15352,88171,February,2010,12
15353,90187,February,2009,12
15354,96556,February,2008,12
15355,81331,February,2007,12
15356,92952,February,2006,12
15357,88063,February,2005,12
15358,69693,February,2004,12
15359,72596,February,2003,12
15360,77072,February,2002,12
15361,87151,February,2001,12
15362,89283,February,2000,12
15363,88494,February,2015,12
15364,78358,February,2014,12
15365,57880,February,2013,12
15366,76315,February,2012,12
15367,97900,February,2011,12
15368,59626,February,2010,12
15369,50392,February,2009,12
15370,79618,February,2008,12
15371,69563,February,2007,12
15372,70045,February,2006,12
15373,68267,February,2005,12
15374,99093,February,2004,12
15375,90002,February,2003,12
15376,81647,February,2002,12
15377,83963,February,2001,12
15378,63466,February,2000,12
15379,85721,February,2015,12
15380,67913,February,2014,12
15381,86862,February,2013,12
15382,76078,February,2012,12
15383,64192,February,2011,12
15384,75466,February,2010,12
15385,50414,February,2009,12
15386,84422,February,2008,12
15387,92749,February,2007,12
15388,51029,February,2006,12
15389,57670,February,2005,12
15390,99192,February,2004,12
15391,73699,February,2003,12
15392,82102,February,2002,12
15393,71357,February,2001,12
15394,63706,February,2000,12
15395,56419,February,2015,12
15396,66305,February,2014,12
15397,86091,February,2013,12
15398,61433,February,2012,12
15399,79812,February,2011,12
15400,91678,February,2010,12
15401,79905,February,2009,12
15402,51561,February,2008,12
15403,86262,February,2007,12
15404,89575,February,2006,12
15405,87792,February,2005,12
15406,91891,February,2004,12
15407,63235,February,2003,12
15408,71951,February,2002,12
15409,50730,February,2001,12
15410,74598,February,2000,12
15411,98053,February,2015,12
15412,90738,February,2014,12
15413,93003,February,2013,12
15414,68473,February,2012,12
15415,96318,February,2011,12
15416,65348,February,2010,12
15417,90191,February,2009,12
15418,52818,February,2008,12
15419,81044,February,2007,12
15420,76437,February,2006,12
15421,61615,February,2005,12
15422,71620,February,2004,12
15423,52495,February,2003,12
15424,60811,February,2002,12
15425,56433,February,2001,12
15426,81675,February,2000,12
15427,55769,February,2015,12
15428,92548,February,2014,12
15429,78556,February,2013,12
15430,71417,February,2012,12
15431,69909,February,2011,12
15432,75590,February,2010,12
15433,76491,February,2009,12
15434,90641,February,2008,12
15435,76711,February,2007,12
15436,75778,February,2006,12
15437,87111,February,2005,12
15438,75671,February,2004,12
15439,62034,February,2003,12
15440,58273,February,2002,12
15441,65713,February,2001,12
15442,72431,February,2000,12
15443,73670,February,2015,12
15444,51782,January,2014,9
15445,71203,January,2013,10
15446,56216,January,2012,10
15447,77971,January,2011,12
15448,93201,January,2010,12
15449,83198,January,2009,12
15450,74512,January,2008,12
15451,52370,January,2007,12
15452,88732,January,2006,12
15453,90251,January,2005,13
15454,63965,January,2004,13
15455,85902,January,2003,13
15456,73738,January,2002,13
15457,79482,January,2001,14
15458,77051,January,2000,15
15459,64487,January,2015,15
15460,61371,January,2014,16
15461,99178,January,2013,16
15462,91246,January,2012,17
15463,75261,January,2011,17
15464,55521,January,2010,18
15465,95945,January,2009,18
15466,76925,January,2008,19
15467,90784,January,2007,21
15468,53150,January,2006,21
15469,51608,January,2005,21
15470,74969,January,2004,22
15471,86172,January,2003,22
15472,94212,January,2002,22
15473,79766,January,2001,22
15474,60911,January,2000,22
15475,82862,January,2015,23
15476,71758,January,2014,23
15477,69347,January,2013,25
15478,93387,January,2012,25
15479,91385,January,2011,25
15480,59792,January,2010,26
15481,91315,January,2009,26
15482,67102,January,2008,26
15483,99673,January,2007,26
15484,52222,January,2006,27
15485,73836,January,2005,27
15486,50110,January,2004,28
15487,57127,January,2003,28
15488,55349,January,2002,28
15489,63433,January,2001,28
15490,56592,January,2000,28
15491,80550,January,2015,29
15492,60172,January,2014,29
15493,53621,January,2013,29
15494,68242,January,2012,30
15495,98164,January,2011,31
15496,50137,February,2010,1
15497,84942,February,2009,1
15498,67911,February,2008,1
15499,69510,February,2007,1
15500,93377,February,2006,1
15501,81186,February,2005,1
15502,99927,February,2004,1
15503,59326,February,2003,2
15504,93680,February,2002,2
15505,76343,February,2001,3
15506,92319,February,2000,3
15507,95558,February,2015,3
15508,94262,February,2014,3
15509,93674,February,2013,3
15510,95997,February,2012,3
15511,55236,February,2011,3
15512,95948,February,2010,4
15513,75125,February,2009,4
15514,89594,February,2008,4
15515,59954,February,2007,4
15516,91332,February,2006,4
15517,78050,February,2005,4
15518,58650,February,2004,5
15519,61965,February,2003,5
15520,78437,February,2002,5
15521,68625,February,2006,5
15522,79663,February,2005,5
15523,98624,February,2004,5
15524,74506,February,2003,5
15525,96946,February,2002,5
15526,51164,February,2001,6
15527,81157,February,2000,6
15528,85435,February,2015,6
15529,59876,February,2014,6
15530,74854,February,2013,6
15531,99980,February,2012,6
15532,96962,February,2011,6
15533,95862,February,2010,6
15534,77434,February,2009,6
15535,99876,February,2008,6
15536,65284,February,2007,6
15537,77707,February,2006,6
15538,69566,February,2005,6
15539,68228,February,2004,6
15540,50399,February,2003,6
15541,66959,February,2002,6
15542,52799,February,2001,6
15543,61714,February,2000,6
15544,57377,February,2015,6
15545,91147,February,2014,6
15546,75352,February,2013,6
15547,92304,February,2012,6
15548,61366,February,2011,6
15549,84096,February,2010,6
15550,55354,February,2009,6
15551,90349,February,2008,6
15552,97653,February,2007,6
15553,84973,February,2006,6
15554,96323,February,2005,6
15555,98517,February,2004,6
15556,89566,February,2003,6
15557,96965,February,2002,6
15558,81300,February,2001,6
15559,76435,February,2000,7
15560,55521,February,2015,8
15561,57731,February,2014,8
15562,65954,February,2013,8
15563,87281,February,2012,8
15564,69881,February,2011,8
15565,85127,February,2010,8
15566,91409,February,2009,8
15567,94418,February,2008,8
15568,98941,February,2007,8
15569,92024,February,2006,8
15570,83722,February,2005,8
15571,83545,February,2004,8
15572,83872,February,2003,8
15573,95227,February,2002,9
15574,60477,February,2001,9
15575,70856,February,2000,9
15576,62674,February,2015,9
15577,80858,February,2014,9
15578,91313,February,2013,9
15579,77864,February,2012,9
15580,78711,February,2011,9
15581,75814,February,2010,9
15582,50656,February,2009,9
15583,52536,February,2008,9
15584,87149,February,2007,9
15585,64456,February,2006,9
15586,95604,February,2005,9
15587,99048,February,2004,9
15588,95834,February,2003,9
15589,79531,February,2002,9
15590,60275,February,2001,9
15591,64757,February,2000,9
15592,97633,February,2015,9
15593,61449,February,2014,10
15594,54399,February,2013,10
15595,98437,February,2012,10
15596,63382,February,2011,10
15597,72349,February,2010,10
15598,87197,February,2009,10
15599,84290,February,2008,11
15600,85942,February,2007,11
15601,87429,February,2006,11
15602,53313,February,2005,11
15603,58754,February,2004,11
15604,57396,February,2003,11
15605,60265,February,2002,11
15606,80515,February,2001,11
15607,88847,February,2000,11
15608,51942,February,2015,11
15609,94540,February,2014,11
15610,63949,February,2013,11
15611,87353,February,2012,11
15612,57726,February,2011,11
15613,63011,February,2010,11
15614,82296,February,2009,11
15615,82358,February,2008,11
15616,74335,February,2007,11
15617,80727,February,2006,11
15618,75924,February,2005,11
15619,66098,February,2004,12
15620,98242,February,2003,12
15621,85624,February,2002,12
15622,74947,February,2001,12
15623,96772,February,2000,12
15624,90134,February,2015,12
15625,69964,February,2014,12
15626,94352,February,2013,12
15627,72464,February,2012,12
15628,60589,February,2011,12
15629,89666,February,2010,12
15630,53782,February,2009,12
15631,71345,February,2008,12
15632,87839,February,2007,12
15633,78481,February,2006,12
15634,55483,February,2005,12
15635,69394,February,2004,12
15636,86167,February,2003,12
15637,68924,February,2002,12
15638,69428,February,2001,12
15639,65787,February,2000,12
15640,91915,February,2015,12
15641,68696,February,2014,12
15642,77531,February,2013,12
15643,92584,February,2012,12
15644,86488,February,2011,12
15645,53400,February,2010,12
15646,84349,February,2009,12
15647,86138,February,2008,12
15648,82506,February,2007,12
15649,84083,February,2006,12
15650,66947,February,2005,12
15651,95387,February,2004,12
15652,58432,February,2003,12
15653,91270,February,2002,12
15654,82372,February,2001,12
15655,54925,February,2000,12
15656,73586,February,2015,12
15657,80803,February,2014,12
15658,60881,February,2013,12
15659,66243,February,2012,12
15660,75911,February,2011,12
15661,85934,February,2010,12
15662,87167,February,2009,12
15663,51186,February,2008,12
15664,88154,February,2007,12
15665,55336,February,2006,12
15666,79205,February,2005,12
15667,63875,February,2004,12
15668,78380,February,2003,12
15669,74034,February,2002,12
15670,79068,February,2001,12
15671,57527,February,2000,12
15672,79439,February,2015,12
15673,75434,February,2014,12
15674,73916,February,2013,12
15675,58602,February,2012,12
15676,90779,February,2011,12
15677,77938,February,2010,12
15678,95222,February,2009,12
15679,90213,February,2008,12
15680,83246,February,2007,12
15681,73170,February,2006,12
15682,92504,February,2005,12
15683,50188,February,2004,12
15684,86700,February,2003,12
15685,60530,February,2002,12
15686,60839,February,2001,12
15687,86337,February,2000,12
15688,72516,February,2015,12
15689,57027,February,2014,12
15690,62677,February,2013,12
15691,65207,February,2012,12
15692,99504,February,2011,12
15693,85787,February,2010,12
15694,94754,February,2009,12
15695,98973,February,2008,12
15696,81994,February,2007,12
15697,94040,February,2006,12
15698,89254,February,2005,12
15699,75520,February,2004,12
15700,93689,February,2003,12
15701,86954,February,2002,12
15702,57198,February,2001,12
15703,95856,February,2000,12
15704,67324,February,2015,12
15705,78232,February,2014,12
15706,60513,February,2013,12
15707,53993,February,2012,12
15708,52513,February,2011,12
15709,89543,February,2010,12
15710,65348,February,2009,12
15711,54763,January,2008,9
15712,50959,January,2007,10
15713,61497,January,2006,10
15714,69425,January,2005,12
15715,57352,January,2004,12
15716,89967,January,2003,12
15717,91519,January,2002,12
15718,82353,January,2001,12
15719,54075,January,2000,12
15720,51451,January,2015,13
15721,57877,January,2014,13
15722,60439,January,2013,13
15723,61133,January,2012,13
15724,54876,January,2011,14
15725,75787,January,2010,15
15726,93065,January,2009,15
15727,99745,January,2008,16
15728,83967,January,2007,16
15729,69467,January,2006,17
15730,51654,January,2005,17
15731,71070,January,2004,18
15732,89628,January,2003,18
15733,93544,January,2002,19
15734,51991,January,2006,21
15735,69691,January,2005,21
15736,96251,January,2004,21
15737,53483,January,2003,22
15738,65052,January,2002,22
15739,64457,January,2001,22
15740,66261,January,2000,22
15741,68969,January,2015,22
15742,84710,January,2014,23
15743,70033,January,2013,23
15744,52619,January,2012,25
15745,94363,January,2011,25
15746,86763,January,2010,25
15747,62718,January,2009,26
15748,82753,January,2008,26
15749,54285,January,2007,26
15750,81083,January,2006,26
15751,64884,January,2005,27
15752,82777,January,2004,27
15753,57504,January,2003,28
15754,88217,January,2002,28
15755,76132,January,2001,28
15756,79478,January,2000,28
15757,90553,January,2015,28
15758,83139,January,2014,29
15759,52649,January,2013,29
15760,56286,January,2012,29
15761,55652,January,2011,30
15762,93989,January,2010,31
15763,69593,February,2009,1
15764,99348,February,2008,1
15765,75806,February,2007,1
15766,51761,February,2006,1
15767,66178,February,2005,1
15768,79235,February,2004,1
15769,53397,February,2003,1
15770,90573,February,2002,2
15771,61008,February,2001,2
15772,60038,February,2000,3
15773,94080,February,2015,3
15774,78146,February,2014,3
15775,97564,February,2013,3
15776,82665,February,2012,3
15777,92404,February,2011,3
15778,56122,February,2010,3
15779,66233,February,2009,4
15780,91143,February,2008,4
15781,54599,February,2007,4
15782,68847,February,2006,4
15783,92851,February,2005,4
15784,76132,February,2004,4
15785,67450,February,2003,5
15786,86292,February,2002,5
15787,81312,February,2001,5
15788,74141,February,2000,5
15789,57689,February,2015,5
15790,90573,February,2014,5
15791,89472,February,2013,5
15792,73646,February,2012,5
15793,71379,February,2011,6
15794,54866,February,2010,6
15795,59393,February,2009,6
15796,64807,February,2008,6
15797,93871,February,2007,6
15798,80461,February,2006,6
15799,79124,February,2005,6
15800,88169,February,2004,6
15801,94143,February,2003,6
15802,60696,February,2002,6
15803,79587,February,2001,6
15804,96665,February,2000,6
15805,75519,February,2015,6
15806,85837,February,2014,6
15807,57888,February,2013,6
15808,82863,February,2012,6
15809,80937,February,2011,6
15810,91941,February,2010,6
15811,97258,February,2009,6
15812,90070,February,2008,6
15813,83630,February,2007,6
15814,72435,February,2006,6
15815,53229,February,2005,6
15816,86532,February,2004,6
15817,77611,February,2003,6
15818,52433,February,2002,6
15819,73298,February,2001,6
15820,69667,February,2000,6
15821,53289,February,2015,6
15822,65452,February,2014,6
15823,90867,February,2013,6
15824,59810,February,2012,6
15825,94106,February,2011,6
15826,79446,February,2010,7
15827,64475,February,2009,8
15828,85079,February,2008,8
15829,60138,February,2007,8
15830,74938,February,2006,8
15831,71188,February,2005,8
15832,72914,February,2004,8
15833,71156,February,2003,8
15834,55662,February,2002,8
15835,59826,February,2001,8
15836,88060,February,2000,8
15837,60421,February,2015,8
15838,72869,February,2014,8
15839,55031,February,2013,8
15840,66321,February,2012,9
15841,60732,February,2011,9
15842,56668,February,2010,9
